OBJECTID,ZIP_CODE,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
13887,63450,13887,1,0.008782091,0.28113842,0.28113842,0,0.28113842,0,0.28113842
13888,63451,13888,2,0.017564182,0.265059859,0.337886333,0.072826475,0.301473096,0.036413237,0.602946192
13889,63452,13889,1,0.008782091,0.397589773,0.397589773,0,0.397589773,0,0.397589773
13890,63453,13890,2,0.017564182,0.132529929,0.20954822,0.077018291,0.171039075,0.038509145,0.342078149
13891,63454,13891,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
13892,63456,13892,7,0.061474637,0.20954822,0.337886333,0.128338113,0.274476392,0.049466576,1.921334743
13893,63457,13893,3,0.026346273,0.265059859,0.337886333,0.072826475,0.313610842,0.03433073,0.940832525
13894,63458,13894,1,0.008782091,0.504658937,0.504658937,0,0.504658937,0,0.504658937
13895,63459,13895,5,0.043910455,0.093712814,0.20954822,0.115835406,0.166552962,0.046035001,0.832764812
13896,63460,13896,4,0.035128364,0.296345919,0.468564063,0.172218144,0.375096522,0.064862129,1.500386089
13897,63461,13897,4,0.035128364,0,0.132529929,0.132529929,0.079988889,0.04882488,0.319955558
13898,63462,13898,4,0.035128364,0.265059859,0.337886333,0.072826475,0.319679715,0.031534789,1.278718859
13899,63463,13899,2,0.017564182,0.187425628,0.28113842,0.093712792,0.234282024,0.046856396,0.468564048
13900,63466,13900,4,0.035128364,0.187425628,0.296345919,0.108920291,0.243614547,0.046114932,0.974458188
13901,63468,13901,3,0.026346273,0.374851257,0.468564063,0.093712807,0.409934382,0.041724116,1.229803145
13902,63469,13902,3,0.026346273,0.374851257,0.468564063,0.093712807,0.409934382,0.041724116,1.229803145
13903,63471,13903,3,0.026346273,0,0.132529929,0.132529929,0.075414248,0.055630769,0.226242743
13904,63472,13904,3,0.026346273,0.093712814,0.20954822,0.115835406,0.163562221,0.050209939,0.490686662
13905,63474,13905,2,0.017564182,0.296345919,0.337886333,0.041540414,0.317116126,0.020770207,0.634232253
13906,63501,13906,6,0.052692546,0,0.132529929,0.132529929,0.09103305,0.044257846,0.546198301
13907,63530,13907,3,0.026346273,0.187425628,0.20954822,0.022122592,0.202174023,0.01042869,0.606522068
13908,63531,13908,2,0.017564182,0.187425628,0.20954822,0.022122592,0.198486924,0.011061296,0.396973848
13909,63532,13909,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
13910,63533,13910,2,0.017564182,0.093712814,0.187425628,0.093712814,0.140569221,0.046856407,0.281138442
13911,63534,13911,3,0.026346273,0.187425628,0.20954822,0.022122592,0.202174023,0.01042869,0.606522068
13912,63535,13912,1,0.008782091,0.265059859,0.265059859,0,0.265059859,0,0.265059859
13913,63536,13913,6,0.052692546,0.187425628,0.28113842,0.093712792,0.210418624,0.033138191,1.262511745
13914,63537,13914,5,0.043910455,0.20954822,0.386387825,0.176839605,0.306438616,0.066744256,1.53219308
13915,63538,13915,2,0.017564182,0.20954822,0.265059859,0.055511639,0.237304039,0.027755819,0.474608079
13916,63539,13916,3,0.026346273,0.20954822,0.296345919,0.086797699,0.256984666,0.035892123,0.770953998
13917,63540,13917,2,0.017564182,0.132529929,0.20954822,0.077018291,0.171039075,0.038509145,0.342078149
13918,63541,13918,1,0.008782091,0.296345919,0.296345919,0,0.296345919,0,0.296345919
13919,63543,13919,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
13920,63544,13920,5,0.043910455,0.132529929,0.296345919,0.16381599,0.236924469,0.059874972,1.184622347
13921,63545,13921,5,0.043910455,0.093712814,0.20954822,0.115835406,0.143385881,0.047685707,0.716929406
13922,63546,13922,3,0.026346273,0.187425628,0.20954822,0.022122592,0.202174023,0.01042869,0.606522068
13923,63547,13923,2,0.017564182,0.28113842,0.28113842,0,0.28113842,0,0.56227684
13924,63548,13924,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
13925,63549,13925,3,0.026346273,0.187425628,0.265059859,0.07763423,0.220677902,0.032656503,0.662033707
13926,63551,13926,2,0.017564182,0.20954822,0.28113842,0.0715902,0.24534332,0.0357951,0.49068664
13927,63552,13927,4,0.035128364,0,0.132529929,0.132529929,0.079988889,0.04882488,0.319955558
13928,63555,13928,8,0.070256728,0,0.132529929,0.132529929,0.096555131,0.04067826,0.772441044
13929,63556,13929,8,0.070256728,0,0.20954822,0.20954822,0.111034556,0.055136077,0.88827645
13930,63557,13930,3,0.026346273,0.132529929,0.265059859,0.132529929,0.202379336,0.054342066,0.607138008
13931,63558,13931,3,0.026346273,0.20954822,0.28113842,0.0715902,0.25727502,0.033747944,0.77182506
13932,63559,13932,5,0.043910455,0.132529929,0.265059859,0.132529929,0.200822371,0.04271315,1.004111856
13933,63560,13933,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
13934,63561,13934,1,0.008782091,0.28113842,0.28113842,0,0.28113842,0,0.28113842
13935,63563,13935,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
13936,63565,13936,8,0.070256728,0,0.187425628,0.187425628,0.110279055,0.056632058,0.882232442
13937,63601,13937,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
13938,63620,13938,3,0.026346273,0.187425628,0.296345919,0.108920291,0.254969989,0.048162901,0.764909968
13939,63621,13939,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
13940,63622,13940,2,0.017564182,0.132529929,0.132529929,0,0.132529929,0,0.265059859
13941,63623,13941,3,0.026346273,0,0.187425628,0.187425628,0.093712814,0.076516192,0.281138442
13942,63624,13942,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
13943,63625,13943,3,0.026346273,0.187425628,0.296345919,0.108920291,0.231106589,0.047006949,0.693319768
13944,63627,13944,3,0.026346273,0.187425628,0.20954822,0.022122592,0.202174023,0.01042869,0.606522068
13945,63628,13945,3,0.026346273,0,0.093712814,0.093712814,0.062475209,0.044176644,0.187425628
13946,63629,13946,4,0.035128364,0.265059859,0.337886333,0.072826475,0.309294611,0.03065679,1.237178445
13947,63630,13947,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
13948,63631,13948,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
13949,63633,13949,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
13950,63636,13950,2,0.017564182,0.265059859,0.374851257,0.109791398,0.319955558,0.054895699,0.639911115
13951,63637,13951,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
13952,63638,13952,10,0.087820911,0,0.20954822,0.20954822,0.14559814,0.065339471,1.455981404
13953,63640,13953,6,0.052692546,0,0.132529929,0.132529929,0.084563531,0.040386887,0.507381186
13954,63645,13954,9,0.07903882,0,0.20954822,0.20954822,0.128080041,0.063930036,1.152720369
13955,63650,13955,3,0.026346273,0.093712814,0.132529929,0.038817115,0.106651853,0.018298564,0.319955558
13956,63654,13956,6,0.052692546,0.093712814,0.20954822,0.115835406,0.160882457,0.043895227,0.965294741
13957,63655,13957,4,0.035128364,0.132529929,0.20954822,0.077018291,0.184762999,0.031480143,0.739051998
13958,63656,13958,1,0.008782091,0,0,0,0,0,0
13959,63660,13959,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
13960,63662,13960,5,0.043910455,0.187425628,0.337886333,0.150460705,0.27035552,0.049334302,1.351777598
13961,63664,13961,10,0.087820911,0,0.296345919,0.296345919,0.171351019,0.086738746,1.713510185
13962,63665,13962,2,0.017564182,0.093712814,0.093712814,0,0.093712814,0,0.187425628
13963,63670,13963,8,0.070256728,0,0.20954822,0.20954822,0.144090046,0.066981872,1.152720369
13964,63673,13964,3,0.026346273,0.093712814,0.132529929,0.038817115,0.106651853,0.018298564,0.319955558
13965,63675,13965,1,0.008782091,0.28113842,0.28113842,0,0.28113842,0,0.28113842
13966,63701,13966,3,0.026346273,0.093712814,0.132529929,0.038817115,0.106651853,0.018298564,0.319955558
13967,63703,13967,1,0.008782091,0,0,0,0,0,0
13968,63730,13968,1,0.008782091,0.28113842,0.28113842,0,0.28113842,0,0.28113842
13969,63732,13969,1,0.008782091,0.265059859,0.265059859,0,0.265059859,0,0.265059859
13970,63735,13970,3,0.026346273,0.187425628,0.20954822,0.022122592,0.202174023,0.01042869,0.606522068
13971,63736,13971,2,0.017564182,0.187425628,0.20954822,0.022122592,0.198486924,0.011061296,0.396973848
13972,63739,13972,1,0.008782091,0.296345919,0.296345919,0,0.296345919,0,0.296345919
13973,63740,13973,2,0.017564182,0.132529929,0.20954822,0.077018291,0.171039075,0.038509145,0.342078149
13974,63747,13974,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
13975,63748,13975,2,0.017564182,0.20954822,0.20954822,0,0.20954822,0,0.41909644
13976,63750,13976,1,0.008782091,0.337886333,0.337886333,0,0.337886333,0,0.337886333
13977,63751,13977,4,0.035128364,0.296345919,0.41909644,0.122750521,0.359929129,0.046716011,1.439716518
13978,63755,13978,5,0.043910455,0.132529929,0.265059859,0.132529929,0.200822371,0.04271315,1.004111856
13979,63763,13979,1,0.008782091,0.265059859,0.265059859,0,0.265059859,0,0.265059859
13980,63764,13980,6,0.052692546,0.296345919,0.397589773,0.101243854,0.369402309,0.033586125,2.216413856
13981,63766,13981,1,0.008782091,0.28113842,0.28113842,0,0.28113842,0,0.28113842
13982,63769,13982,2,0.017564182,0.20954822,0.265059859,0.055511639,0.237304039,0.027755819,0.474608079
13983,63771,13983,3,0.026346273,0.20954822,0.296345919,0.086797699,0.256984666,0.035892123,0.770953998
13984,63775,13984,10,0.087820911,0,0.20954822,0.20954822,0.124643318,0.061519462,1.246433184
13985,63780,13985,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
13986,63781,13986,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
13987,63785,13987,3,0.026346273,0.187425628,0.296345919,0.108920291,0.254969989,0.048162901,0.764909968
13988,63787,13988,2,0.017564182,0.296345919,0.337886333,0.041540414,0.317116126,0.020770207,0.634232253
13989,63801,13989,7,0.061474637,0,0.132529929,0.132529929,0.096961176,0.043471721,0.67872823
13990,63821,13990,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
13991,63822,13991,4,0.035128364,0.187425628,0.265059859,0.07763423,0.217895482,0.02868904,0.871581927
13992,63823,13992,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
13993,63825,13993,4,0.035128364,0.093712814,0.187425628,0.093712814,0.136549575,0.033375425,0.546198301
13994,63827,13994,2,0.017564182,0.093712814,0.093712814,0,0.093712814,0,0.187425628
13995,63829,13995,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
13996,63830,13996,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
13997,63833,13997,1,0.008782091,0.265059859,0.265059859,0,0.265059859,0,0.265059859
13998,63834,13998,6,0.052692546,0.093712814,0.20954822,0.115835406,0.166344641,0.040038711,0.998067848
13999,63841,13999,4,0.035128364,0,0.132529929,0.132529929,0.079988889,0.04882488,0.319955558
14000,63845,14000,4,0.035128364,0.20954822,0.296345919,0.086797699,0.259003464,0.031279546,1.036013857
14001,63846,14001,3,0.026346273,0.093712814,0.187425628,0.093712814,0.137889457,0.03844534,0.413668372
14002,63848,14002,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
14003,63849,14003,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
14004,63851,14004,3,0.026346273,0,0.187425628,0.187425628,0.093712814,0.076516192,0.281138442
14005,63852,14005,3,0.026346273,0.093712814,0.187425628,0.093712814,0.137889457,0.03844534,0.413668372
14006,63855,14006,2,0.017564182,0.132529929,0.187425628,0.054895699,0.159977779,0.02744785,0.319955558
14007,63857,14007,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
14008,63863,14008,1,0.008782091,0.265059859,0.265059859,0,0.265059859,0,0.265059859
14009,63866,14009,1,0.008782091,0.296345919,0.296345919,0,0.296345919,0,0.296345919
14010,63867,14010,3,0.026346273,0.187425628,0.20954822,0.022122592,0.202174023,0.01042869,0.606522068
14011,63869,14011,5,0.043910455,0.28113842,0.386387825,0.105249405,0.319620883,0.038355701,1.598104417
14012,63870,14012,5,0.043910455,0.20954822,0.296345919,0.086797699,0.25554384,0.037963585,1.2777192
14013,63873,14013,7,0.061474637,0.093712814,0.265059859,0.171347044,0.186767556,0.052492039,1.30737289
14014,63876,14014,2,0.017564182,0.132529929,0.187425628,0.054895699,0.159977779,0.02744785,0.319955558
14015,63877,14015,4,0.035128364,0.093712814,0.187425628,0.093712814,0.136549575,0.033375425,0.546198301
14016,63879,14016,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
14017,63901,14017,8,0.070256728,0,0.187425628,0.187425628,0.086850852,0.058604981,0.694806814
14018,63931,14018,3,0.026346273,0,0.187425628,0.187425628,0.093712814,0.076516192,0.281138442
14019,63932,14019,3,0.026346273,0.093712814,0.20954822,0.115835406,0.163562221,0.050209939,0.490686662
14020,63933,14020,2,0.017564182,0.132529929,0.20954822,0.077018291,0.171039075,0.038509145,0.342078149
14021,63935,14021,9,0.07903882,0.093712814,0.265059859,0.171347044,0.148973549,0.056368144,1.340761937
14022,63936,14022,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
14023,63937,14023,4,0.035128364,0.20954822,0.337886333,0.128338113,0.285031598,0.046763744,1.140126392
14024,63940,14024,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
14025,63941,14025,3,0.026346273,0.337886333,0.397589773,0.059703439,0.35778748,0.028144471,1.07336244
14026,63942,14026,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
14027,63943,14027,7,0.061474637,0.132529929,0.296345919,0.16381599,0.225942314,0.053825646,1.581596196
14028,63944,14028,6,0.052692546,0.187425628,0.374851257,0.187425628,0.293130996,0.05795522,1.758785978
14029,63945,14029,2,0.017564182,0.187425628,0.187425628,0,0.187425628,0,0.374851257
14030,63952,14030,3,0.026346273,0.265059859,0.337886333,0.072826475,0.313610842,0.03433073,0.940832525
14031,63953,14031,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
14032,63954,14032,3,0.026346273,0.132529929,0.187425628,0.054895699,0.150828496,0.025878081,0.452485487
14033,63956,14033,1,0.008782091,0.386387825,0.386387825,0,0.386387825,0,0.386387825
14034,63957,14034,2,0.017564182,0.265059859,0.296345919,0.031286061,0.280702889,0.01564303,0.561405778
14035,63960,14035,4,0.035128364,0.20954822,0.265059859,0.055511639,0.22342613,0.024037245,0.893704519
14036,63961,14036,2,0.017564182,0.187425628,0.20954822,0.022122592,0.198486924,0.011061296,0.396973848
14037,63964,14037,4,0.035128364,0.296345919,0.386387825,0.090041906,0.348867834,0.035220849,1.395471334
14038,63965,14038,5,0.043910455,0.20954822,0.337886333,0.128338113,0.284252962,0.041855744,1.421264812
14039,63966,14039,3,0.026346273,0.132529929,0.296345919,0.16381599,0.212808023,0.066917309,0.638424069
14040,63967,14040,3,0.026346273,0.093712814,0.20954822,0.115835406,0.145263654,0.048139181,0.435790963
14041,64001,14041,2,0.017564182,0.132529929,0.20954822,0.077018291,0.171039075,0.038509145,0.342078149
14042,64011,14042,2,0.017564182,0.20954822,0.265059859,0.055511639,0.237304039,0.027755819,0.474608079
14043,64012,14043,1,0.008782091,0,0,0,0,0,0
14044,64016,14044,3,0.026346273,0,0.093712814,0.093712814,0.062475209,0.044176644,0.187425628
14045,64018,14045,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
14046,64019,14046,3,0.026346273,0.187425628,0.20954822,0.022122592,0.202174023,0.01042869,0.606522068
14047,64020,14047,2,0.017564182,0.187425628,0.187425628,0,0.187425628,0,0.374851257
14048,64024,14048,3,0.026346273,0,0.093712814,0.093712814,0.062475209,0.044176644,0.187425628
14049,64029,14049,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
14050,64030,14050,1,0.008782091,0,0,0,0,0,0
14051,64035,14051,3,0.026346273,0.093712814,0.132529929,0.038817115,0.119590891,0.018298564,0.358772673
14052,64036,14052,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
14053,64037,14053,4,0.035128364,0.132529929,0.20954822,0.077018291,0.184762999,0.031480143,0.739051998
14054,64040,14054,5,0.043910455,0.265059859,0.296345919,0.031286061,0.284005708,0.011661471,1.420028538
14055,64048,14055,2,0.017564182,0.132529929,0.187425628,0.054895699,0.159977779,0.02744785,0.319955558
14056,64052,14056,1,0.008782091,0,0,0,0,0,0
14057,64057,14057,1,0.008782091,0,0,0,0,0,0
14058,64058,14058,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
14059,64060,14059,2,0.017564182,0.093712814,0.093712814,0,0.093712814,0,0.187425628
14060,64061,14060,1,0.008782091,0.296345919,0.296345919,0,0.296345919,0,0.296345919
14061,64062,14061,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
14062,64064,14062,1,0.008782091,0,0,0,0,0,0
14063,64067,14063,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
14064,64068,14064,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
14065,64070,14065,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
14066,64071,14066,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
14067,64074,14067,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
14068,64075,14068,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
14069,64076,14069,2,0.017564182,0.187425628,0.20954822,0.022122592,0.198486924,0.011061296,0.396973848
14070,64077,14070,2,0.017564182,0.132529929,0.132529929,0,0.132529929,0,0.265059859
14071,64078,14071,2,0.017564182,0.093712814,0.093712814,0,0.093712814,0,0.187425628
14072,64079,14072,3,0.026346273,0,0.132529929,0.132529929,0.075414248,0.055630769,0.226242743
14073,64080,14073,4,0.035128364,0.093712814,0.20954822,0.115835406,0.132375944,0.04728969,0.529503778
14074,64082,14074,1,0.008782091,0,0,0,0,0,0
14075,64083,14075,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
14076,64084,14076,2,0.017564182,0.132529929,0.20954822,0.077018291,0.171039075,0.038509145,0.342078149
14077,64085,14077,5,0.043910455,0,0.20954822,0.20954822,0.116879895,0.075230919,0.584399477
14078,64086,14078,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
14079,64088,14079,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
14080,64089,14080,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
14081,64093,14081,6,0.052692546,0,0.132529929,0.132529929,0.09103305,0.044257846,0.546198301
14082,64096,14082,3,0.026346273,0.093712814,0.20954822,0.115835406,0.163562221,0.050209939,0.490686662
14083,64097,14083,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
14084,64098,14084,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
14085,64117,14085,1,0.008782091,0,0,0,0,0,0
14086,64128,14086,1,0.008782091,0,0,0,0,0,0
14087,64132,14087,1,0.008782091,0,0,0,0,0,0
14088,64138,14088,1,0.008782091,0,0,0,0,0,0
14089,64150,14089,1,0.008782091,0,0,0,0,0,0
14090,64153,14090,2,0.017564182,0.093712814,0.093712814,0,0.093712814,0,0.187425628
14091,64154,14091,1,0.008782091,0,0,0,0,0,0
14092,64156,14092,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
14093,64161,14093,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
14094,64163,14094,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
14095,64164,14095,1,0.008782091,0,0,0,0,0,0
14096,64401,14096,2,0.017564182,0.187425628,0.20954822,0.022122592,0.198486924,0.011061296,0.396973848
14097,64402,14097,4,0.035128364,0,0.093712814,0.093712814,0.070284611,0.040578839,0.281138442
14098,64421,14098,2,0.017564182,0.132529929,0.20954822,0.077018291,0.171039075,0.038509145,0.342078149
14099,64422,14099,1,0.008782091,0.296345919,0.296345919,0,0.296345919,0,0.296345919
14100,64423,14100,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
14101,64424,14101,6,0.052692546,0,0.132529929,0.132529929,0.09103305,0.044257846,0.546198301
14102,64426,14102,3,0.026346273,0.132529929,0.20954822,0.077018291,0.176501259,0.032377571,0.529503778
14103,64427,14103,3,0.026346273,0.187425628,0.265059859,0.07763423,0.220677902,0.032656503,0.662033707
14104,64428,14104,2,0.017564182,0.20954822,0.265059859,0.055511639,0.237304039,0.027755819,0.474608079
14105,64429,14105,5,0.043910455,0,0.132529929,0.132529929,0.082733674,0.044013981,0.413668372
14106,64430,14106,2,0.017564182,0.187425628,0.28113842,0.093712792,0.234282024,0.046856396,0.468564048
14107,64431,14107,2,0.017564182,0.187425628,0.20954822,0.022122592,0.198486924,0.011061296,0.396973848
14108,64432,14108,1,0.008782091,0.28113842,0.28113842,0,0.28113842,0,0.28113842
14109,64434,14109,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
14110,64437,14110,5,0.043910455,0.132529929,0.296345919,0.16381599,0.216973105,0.062119221,1.084865525
14111,64438,14111,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
14112,64439,14112,2,0.017564182,0.20954822,0.20954822,0,0.20954822,0,0.41909644
14113,64440,14113,2,0.017564182,0.187425628,0.20954822,0.022122592,0.198486924,0.011061296,0.396973848
14114,64441,14114,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
14115,64442,14115,4,0.035128364,0.093712814,0.187425628,0.093712814,0.1502735,0.039605892,0.601094
14116,64443,14116,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
14117,64444,14117,2,0.017564182,0.093712814,0.187425628,0.093712814,0.140569221,0.046856407,0.281138442
14118,64445,14118,2,0.017564182,0.187425628,0.20954822,0.022122592,0.198486924,0.011061296,0.396973848
14119,64446,14119,8,0.070256728,0,0.20954822,0.20954822,0.117896519,0.060535887,0.943172149
14120,64449,14120,2,0.017564182,0.20954822,0.265059859,0.055511639,0.237304039,0.027755819,0.474608079
14121,64451,14121,1,0.008782091,0.386387825,0.386387825,0,0.386387825,0,0.386387825
14122,64453,14122,3,0.026346273,0.093712814,0.20954822,0.115835406,0.145263654,0.048139181,0.435790963
14123,64454,14123,2,0.017564182,0.265059859,0.296345919,0.031286061,0.280702889,0.01564303,0.561405778
14124,64455,14124,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
14125,64456,14125,6,0.052692546,0.187425628,0.20954822,0.022122592,0.198486924,0.011061296,1.190921545
14126,64457,14126,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
14127,64458,14127,2,0.017564182,0.20954822,0.20954822,0,0.20954822,0,0.41909644
14128,64459,14128,2,0.017564182,0.132529929,0.20954822,0.077018291,0.171039075,0.038509145,0.342078149
14129,64461,14129,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
14130,64463,14130,4,0.035128364,0.20954822,0.337886333,0.128338113,0.287595186,0.053985111,1.150380746
14131,64465,14131,2,0.017564182,0.187425628,0.20954822,0.022122592,0.198486924,0.011061296,0.396973848
14132,64466,14132,3,0.026346273,0.20954822,0.265059859,0.055511639,0.246555979,0.026168437,0.739667937
14133,64467,14133,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
14134,64468,14134,4,0.035128364,0,0.132529929,0.132529929,0.079988889,0.04882488,0.319955558
14135,64469,14135,4,0.035128364,0.20954822,0.296345919,0.086797699,0.263023105,0.032795908,1.052092418
14136,64470,14136,2,0.017564182,0.20954822,0.337886333,0.128338113,0.273717277,0.064169057,0.547434554
14137,64471,14137,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
14138,64473,14138,3,0.026346273,0.296345919,0.386387825,0.090041906,0.340206693,0.036796053,1.020620078
14139,64474,14139,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
14140,64475,14140,2,0.017564182,0.187425628,0.296345919,0.108920291,0.241885774,0.054460146,0.483771548
14141,64476,14141,2,0.017564182,0.187425628,0.20954822,0.022122592,0.198486924,0.011061296,0.396973848
14142,64477,14142,4,0.035128364,0.187425628,0.265059859,0.07763423,0.217895482,0.02868904,0.871581927
14143,64479,14143,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
14144,64480,14144,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
14145,64481,14145,3,0.026346273,0.132529929,0.20954822,0.077018291,0.176501259,0.032377571,0.529503778
14146,64482,14146,5,0.043910455,0,0.187425628,0.187425628,0.101476237,0.061269238,0.507381186
14147,64484,14147,3,0.026346273,0,0.132529929,0.132529929,0.075414248,0.055630769,0.226242743
14148,64485,14148,3,0.026346273,0.093712814,0.20954822,0.115835406,0.163562221,0.050209939,0.490686662
14149,64486,14149,4,0.035128364,0.132529929,0.265059859,0.132529929,0.204171557,0.047163877,0.816686228
14150,64487,14150,4,0.035128364,0.093712814,0.20954822,0.115835406,0.155804148,0.045511994,0.623216592
14151,64489,14151,3,0.026346273,0.187425628,0.296345919,0.108920291,0.231106589,0.047006949,0.693319768
14152,64490,14152,1,0.008782091,0.28113842,0.28113842,0,0.28113842,0,0.28113842
14153,64491,14153,4,0.035128364,0.093712814,0.20954822,0.115835406,0.142080223,0.042052803,0.568320893
14154,64493,14154,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
14155,64494,14155,1,0.008782091,0.265059859,0.265059859,0,0.265059859,0,0.265059859
14156,64496,14156,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
14157,64497,14157,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
14158,64498,14158,3,0.026346273,0.187425628,0.20954822,0.022122592,0.194799826,0.01042869,0.584399477
14159,64503,14159,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
14160,64506,14160,1,0.008782091,0,0,0,0,0,0
14161,64507,14161,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
14162,64601,14162,7,0.061474637,0,0.20954822,0.20954822,0.118966402,0.068306386,0.832764812
14163,64622,14163,2,0.017564182,0.132529929,0.20954822,0.077018291,0.171039075,0.038509145,0.342078149
14164,64623,14164,2,0.017564182,0.132529929,0.20954822,0.077018291,0.171039075,0.038509145,0.342078149
14165,64624,14165,4,0.035128364,0.265059859,0.337886333,0.072826475,0.309294611,0.03065679,1.237178445
14166,64625,14166,2,0.017564182,0.20954822,0.296345919,0.086797699,0.25294707,0.04339885,0.505894139
14167,64628,14167,5,0.043910455,0,0.132529929,0.132529929,0.082733674,0.044013981,0.413668372
14168,64630,14168,3,0.026346273,0.187425628,0.265059859,0.07763423,0.220677902,0.032656503,0.662033707
14169,64631,14169,2,0.017564182,0.093712814,0.187425628,0.093712814,0.140569221,0.046856407,0.281138442
14170,64632,14170,4,0.035128364,0.187425628,0.296345919,0.108920291,0.239594907,0.043282728,0.958379626
14171,64633,14171,7,0.061474637,0,0.28113842,0.28113842,0.126033203,0.081842232,0.88223242
