XCoord,YCoord,JOIN_COUNT,ID,ZIP_1
-81.07000000,29.15000000,1,2017043058.000000,32114.000000
-81.56000000,39.32000000,1,2017043059.000000,45714.000000
-84.39000000,33.75000000,1,2017043060.000000,30303.000000
-72.89000000,41.67000000,1,2017043061.000000,6010.000000
-88.17000000,43.33000000,1,2017043064.000000,53037.000000
-81.41000000,40.45000000,1,2017043065.000000,44663.000000
-73.89000000,40.81000000,1,2017043067.000000,10474.000000
-80.61000000,28.33000000,1,2017043068.000000,32931.000000
-83.70000000,33.92000000,1,2017043069.000000,30620.000000
-73.63000000,40.75000000,1,2017043070.000000,11501.000000
-81.52000000,27.72000000,1,2017043071.000000,33843.000000
-113.56000000,37.03000000,1,2017043072.000000,84790.000000
-80.32000000,25.83000000,1,2017043073.000000,33166.000000
-108.47000000,38.99000000,1,2017043075.000000,81503.000000
-95.61000000,31.73000000,1,2017043076.000000,75801.000000
-80.22000000,40.57000000,1,2017043077.000000,15056.000000
-91.81000000,35.35000000,1,2017043078.000000,72085.000000
-81.59000000,40.70000000,1,2017043079.000000,44613.000000
-93.42000000,37.18000000,1,2017043080.000000,65802.000000
-91.70000000,35.25000000,1,2017043081.000000,72143.000000
-96.75000000,33.01000000,1,2017043082.000000,75075.000000
-81.11000000,39.76000000,1,2017043083.000000,43793.000000
-91.22000000,43.86000000,1,2017043084.000000,54603.000000
-84.11000000,41.39000000,1,2017043085.000000,43545.000000
-75.12000000,39.48000000,1,2017043086.000000,8302.000000
-95.71000000,29.78000000,1,2017043087.000000,77084.000000
-88.68000000,34.22000000,1,2017043089.000000,38804.000000
-79.23000000,39.93000000,1,2017043090.000000,15557.000000
-77.36000000,34.72000000,1,2017043091.000000,28547.000000
-80.09000000,26.76000000,1,2017043092.000000,33404.000000
-94.37000000,33.46000000,0,2017043093.000000,75570.000000
-71.08000000,42.34000000,1,2017043094.000000,2199.000000
-87.70000000,41.94000000,1,2017043095.000000,60618.000000
-80.77000000,41.88000000,1,2017043096.000000,44004.000000
-101.16000000,40.83000000,1,2017043097.000000,69169.000000
-91.90000000,32.78000000,1,2017043098.000000,71220.000000
-78.11000000,40.56000000,1,2017043099.000000,16611.000000
-77.61000000,43.09000000,1,2017043100.000000,14623.000000
-96.99000000,32.96000000,1,2017043101.000000,75019.000000
-72.63000000,41.77000000,1,2017043102.000000,6108.000000
-74.13000000,41.36000000,1,2017043103.000000,10914.000000
-83.14000000,40.58000000,1,2017043819.000000,43302.000000
-88.88000000,38.29000000,1,2017043106.000000,62864.000000
-81.75000000,30.33000000,1,2017043107.000000,32254.000000
-94.96000000,39.45000000,1,2017043108.000000,64098.000000
-83.85000000,34.26000000,1,2017043109.000000,30504.000000
-88.72000000,44.52000000,1,2017043111.000000,54922.000000
-75.91000000,42.09000000,1,2017043112.000000,13905.000000
-102.72000000,38.29000000,1,2017043116.000000,81036.000000
-71.06000000,42.29000000,1,2017043117.000000,2124.000000
-79.83000000,39.68000000,1,2017043118.000000,26508.000000
-74.02000000,40.64000000,1,2017043120.000000,11220.000000
-84.39000000,33.61000000,1,2017043121.000000,30297.000000
-80.00000000,40.45000000,1,2017043122.000000,15212.000000
-97.47000000,35.40000000,1,2017043123.000000,73149.000000
-87.96000000,42.00000000,1,2017043124.000000,60007.000000
-75.34000000,40.61000000,1,2017043125.000000,18015.000000
-86.82000000,33.25000000,1,2017043126.000000,35007.000000
-84.30000000,41.51000000,1,2017043128.000000,43502.000000
-83.00000000,39.95000000,1,2017043129.000000,43215.000000
-96.88000000,32.86000000,1,2017043130.000000,75220.000000
-84.74000000,33.39000000,1,2017043132.000000,30265.000000
-90.48000000,31.26000000,1,2017043133.000000,39649.000000
-74.37000000,43.48000000,1,2017043134.000000,12164.000000
-82.02000000,41.03000000,1,2017043135.000000,44254.000000
-92.32000000,38.93000000,1,2017043136.000000,65201.000000
-94.16000000,31.79000000,1,2017043137.000000,75935.000000
-79.49000000,40.59000000,1,2017043138.000000,15613.000000
-80.64000000,26.70000000,1,2017043139.000000,33430.000000
-100.90000000,46.87000000,1,2017043140.000000,58554.000000
-116.28000000,43.60000000,1,2017043141.000000,83704.000000
-89.77000000,35.90000000,1,2017043143.000000,72310.000000
-82.44000000,27.95000000,1,2017043144.000000,33605.000000
-90.32000000,31.99000000,1,2017043145.000000,39059.000000
-78.92000000,42.96000000,0,2017043147.000000,14150.000000
-93.13000000,35.25000000,1,2017043148.000000,72802.000000
-94.74000000,39.08000000,1,2017043150.000000,66111.000000
-102.02000000,36.30000000,1,2017043151.000000,79084.000000
-111.61000000,42.65000000,1,2017043152.000000,83276.000000
-79.72000000,40.60000000,1,2017043153.000000,15014.000000
-89.65000000,40.64000000,1,2017043154.000000,61641.000000
-95.44000000,29.79000000,1,2017043155.000000,77008.000000
-81.67000000,26.15000000,1,2017043156.000000,34117.000000
-75.62000000,40.55000000,1,2017043157.000000,18031.000000
-89.93000000,35.92000000,1,2017043158.000000,72315.000000
-76.87000000,41.07000000,1,2017043159.000000,17887.000000
-85.16000000,33.80000000,1,2017043160.000000,30113.000000
-76.66000000,42.91000000,1,2017043161.000000,13021.000000
-96.13000000,31.45000000,1,2017043162.000000,75831.000000
-84.50000000,39.14000000,1,2017043163.000000,45220.000000
-106.28000000,31.70000000,1,2017043164.000000,79936.000000
-70.92000000,41.65000000,1,2017043165.000000,2746.000000
-70.96000000,41.76000000,1,2017043166.000000,2717.000000
-84.42000000,34.70000000,1,2017043167.000000,30536.000000
-68.42000000,44.54000000,1,2017043168.000000,4605.000000
-73.96000000,40.71000000,1,2017043169.000000,11211.000000
-83.12000000,40.58000000,1,2017043170.000000,43301.000000
-77.59000000,43.08000000,1,2017043171.000000,14623.000000
-96.84000000,32.40000000,1,2017043173.000000,75165.000000
-94.17000000,36.36000000,1,2017043174.000000,72712.000000
-81.36000000,28.41000000,1,2017043821.000000,32824.000000
-94.16000000,36.16000000,1,2017043822.000000,72762.000000
-80.19000000,26.19000000,1,2017046004.000000,33309.000000
-85.97000000,34.00000000,1,2017043175.000000,35903.000000
-82.89000000,39.91000000,1,2017043176.000000,43232.000000
-122.73000000,45.53000000,1,2017043177.000000,58801.000000
-91.04000000,33.37000000,1,2017043178.000000,38701.000000
-103.12000000,31.53000000,1,2017043179.000000,79777.000000
-80.84000000,40.88000000,1,2017043180.000000,44460.000000
-88.50000000,44.28000000,1,2017043181.000000,54942.000000
-87.71000000,41.94000000,1,2017043183.000000,60618.000000
-83.58000000,32.61000000,1,2017043185.000000,31098.000000
-105.07000000,40.61000000,1,2017043186.000000,80524.000000
-86.10000000,30.31000000,1,2017043187.000000,32459.000000
-86.18000000,30.36000000,1,2017043188.000000,32459.000000
-106.39000000,31.82000000,1,2017043189.000000,79916.000000
-87.97000000,42.01000000,1,2017043190.000000,60005.000000
-88.08000000,41.67000000,1,2017043192.000000,60440.000000
-97.34000000,29.67000000,1,2017043193.000000,78959.000000
-89.13000000,31.72000000,1,2017043194.000000,39440.000000
-81.25000000,32.13000000,1,2017043195.000000,31322.000000
-88.03000000,44.49000000,1,2017043197.000000,54304.000000
-97.25000000,32.98000000,1,2017043198.000000,76177.000000
-81.31000000,28.44000000,1,2017043199.000000,32827.000000
-75.96000000,40.33000000,1,2017043200.000000,19601.000000
-87.74000000,41.79000000,1,2017043203.000000,60638.000000
-75.17000000,40.99000000,1,2017043204.000000,18301.000000
-96.42000000,42.47000000,1,2017043206.000000,68776.000000
-86.83000000,33.54000000,1,2017043207.000000,35207.000000
-89.49000000,44.45000000,1,2017043209.000000,54467.000000
-84.25000000,39.38000000,1,2017043210.000000,45036.000000
-81.34000000,28.55000000,1,2017043211.000000,32803.000000
-92.34000000,34.75000000,1,2017043212.000000,72204.000000
-84.44000000,33.79000000,1,2017043213.000000,30318.000000
-74.14000000,40.74000000,1,2017043214.000000,7029.000000
-84.37000000,40.38000000,1,2017043215.000000,45865.000000
-80.19000000,25.80000000,1,2017043216.000000,33137.000000
-98.28000000,38.21000000,1,2017043217.000000,67512.000000
-80.92000000,34.01000000,1,2017043219.000000,29207.000000
-89.49000000,43.07000000,1,2017043220.000000,53705.000000
-96.64000000,32.78000000,1,2017043221.000000,75149.000000
-108.51000000,45.77000000,1,2017043223.000000,59101.000000
-101.55000000,35.30000000,1,2017043224.000000,79068.000000
-81.91000000,40.80000000,1,2017043225.000000,44691.000000
-77.07000000,35.14000000,1,2017043226.000000,28560.000000
-83.54000000,41.64000000,1,2017043227.000000,43604.000000
-84.07000000,40.76000000,1,2017043228.000000,45801.000000
-96.88000000,33.16000000,1,2017043229.000000,75068.000000
-108.02000000,38.69000000,1,2017043230.000000,81416.000000
-84.29000000,33.91000000,1,2017043231.000000,30341.000000
-114.03000000,46.88000000,1,2017043232.000000,59808.000000
-97.30000000,30.21000000,1,2017043234.000000,78602.000000
-72.87000000,41.59000000,1,2017043235.000000,6489.000000
-81.56000000,41.56000000,1,2017043236.000000,44110.000000
-71.30000000,42.01000000,1,2017043237.000000,2762.000000
-97.80000000,32.77000000,1,2017043238.000000,76086.000000
-74.15000000,40.93000000,1,2017043239.000000,7506.000000
-73.51000000,40.80000000,1,2017043240.000000,11791.000000
-107.99000000,36.82000000,1,2017043241.000000,87410.000000
-117.12000000,32.68000000,1,2017043244.000000,92136.000000
-87.97000000,43.01000000,1,2017043246.000000,53214.000000
-105.94000000,39.60000000,1,2017043247.000000,80435.000000
-95.25000000,29.70000000,1,2017043248.000000,77017.000000
-81.67000000,41.44000000,1,2017043249.000000,44105.000000
-88.08000000,44.53000000,1,2017043251.000000,54303.000000
-81.14000000,32.14000000,0,2017043253.000000,31407.000000
-88.33000000,41.92000000,1,2017043254.000000,60174.000000
-77.73000000,39.78000000,1,2017043255.000000,17225.000000
-98.49000000,29.48000000,1,2017043256.000000,78212.000000
-76.88000000,40.25000000,1,2017043257.000000,17101.000000
-74.43000000,39.58000000,1,2017043258.000000,8224.000000
-87.71000000,42.02000000,1,2017043260.000000,60076.000000
-97.76000000,30.19000000,1,2017043261.000000,78745.000000
-84.57000000,33.73000000,1,2017043823.000000,30336.000000
-80.21000000,25.77000000,1,2017043824.000000,33125.000000
-73.55000000,40.90000000,1,2017043825.000000,11709.000000
-76.33000000,40.00000000,1,2017044856.000000,17603.000000
-103.90000000,31.82000000,1,20170412415.000000,79770.000000
-89.46000000,31.83000000,1,2017043262.000000,39168.000000
-72.61000000,42.20000000,1,2017043263.000000,1040.000000
-73.32000000,40.74000000,1,2017043264.000000,11703.000000
-98.66000000,40.72000000,1,2017043265.000000,44425.000000
-82.42000000,28.06000000,1,2017043266.000000,33618.000000
-104.86000000,38.84000000,1,2017043267.000000,80907.000000
-75.33000000,40.62000000,1,2017043269.000000,18017.000000
-80.25000000,25.74000000,1,2017043270.000000,33133.000000
-76.03000000,40.31000000,1,2017043271.000000,19608.000000
-106.05000000,39.55000000,1,2017043272.000000,80424.000000
-81.04000000,29.28000000,1,2017043273.000000,32176.000000
-84.34000000,33.10000000,1,2017043274.000000,30295.000000
-80.16000000,27.03000000,1,2017043275.000000,33455.000000
-97.76000000,30.21000000,1,2017043277.000000,78745.000000
-84.50000000,39.13000000,1,2017043278.000000,45220.000000
-93.21000000,30.24000000,1,2017043279.000000,70601.000000
-112.66000000,45.98000000,1,2017043280.000000,59701.000000
-95.73000000,39.18000000,1,2017043281.000000,66683.000000
-76.04000000,40.94000000,1,2017043282.000000,18202.000000
-93.76000000,32.48000000,1,2017043283.000000,71103.000000
-75.09000000,40.04000000,1,2017043284.000000,19111.000000
-88.99000000,42.71000000,1,2017043285.000000,53545.000000
-80.75000000,27.52000000,1,2017043286.000000,34972.000000
-83.54000000,41.69000000,1,2017043287.000000,43612.000000
-97.22000000,32.79000000,1,2017043288.000000,76118.000000
-97.57000000,32.75000000,1,2017043289.000000,76008.000000
-91.85000000,36.72000000,1,2017043290.000000,65775.000000
-79.75000000,40.42000000,1,2017043291.000000,15146.000000
-82.20000000,41.29000000,1,2017043292.000000,44074.000000
-103.49000000,31.42000000,1,2017043293.000000,79772.000000
-95.45000000,29.74000000,1,2017043295.000000,79778.000000
-85.46000000,31.41000000,1,2017043296.000000,36362.000000
-87.84000000,41.90000000,1,2017043297.000000,60160.000000
-80.45000000,27.76000000,1,2017043298.000000,32958.000000
-82.97000000,39.92000000,1,2017043299.000000,43207.000000
-75.40000000,40.09000000,1,2017043301.000000,19406.000000
-82.78000000,39.93000000,1,2017043302.000000,43068.000000
-85.14000000,33.71000000,1,2017043303.000000,30110.000000
-75.12000000,39.89000000,1,2017043304.000000,8030.000000
-83.09000000,41.16000000,1,2017043305.000000,44883.000000
-82.71000000,41.04000000,1,2017043306.000000,44890.000000
-97.51000000,35.53000000,1,2017043308.000000,73116.000000
-101.01000000,38.00000000,1,2017043309.000000,67851.000000
-97.35000000,32.85000000,1,2017043310.000000,76179.000000
-82.39000000,27.95000000,1,2017043311.000000,33619.000000
-88.83000000,43.84000000,1,2017043312.000000,54971.000000
-97.99000000,40.86000000,1,2017043316.000000,68818.000000
-88.66000000,33.65000000,1,2017043317.000000,39773.000000
-82.00000000,40.80000000,1,2017043318.000000,44691.000000
-104.86000000,39.56000000,1,2017043319.000000,80112.000000
-82.53000000,27.98000000,1,2017043320.000000,33607.000000
-75.61000000,41.43000000,1,2017043321.000000,18512.000000
-70.20000000,44.12000000,1,2017043322.000000,4240.000000
-81.98000000,28.84000000,1,2017043323.000000,32163.000000
-80.60000000,28.03000000,1,2017043325.000000,32905.000000
-74.13000000,40.33000000,1,2017043326.000000,7738.000000
-89.10000000,43.53000000,1,2017043327.000000,53923.000000
-95.38000000,28.98000000,1,2017043328.000000,77541.000000
-71.91000000,43.11000000,1,2017043329.000000,3244.000000
-85.19000000,34.27000000,1,2017043330.000000,30165.000000
-92.43000000,33.81000000,1,2017043826.000000,71742.000000
-75.08000000,41.52000000,1,2017043332.000000,18428.000000
-80.30000000,25.77000000,1,2017043333.000000,33125.000000
-97.48000000,34.23000000,1,2017043334.000000,73010.000000
-96.16000000,41.15000000,1,2017043337.000000,68138.000000
-76.26000000,40.05000000,1,2017043338.000000,17601.000000
-96.12000000,41.29000000,1,2017043339.000000,68164.000000
-84.71000000,40.42000000,1,2017043340.000000,45846.000000
-74.07000000,40.96000000,1,2017043341.000000,7652.000000
-87.65000000,41.94000000,1,2017043342.000000,60613.000000
-116.54000000,43.59000000,1,2017043343.000000,83687.000000
-90.68000000,29.61000000,1,2017043344.000000,70364.000000
-71.06000000,42.37000000,1,2017043345.000000,2129.000000
-72.61000000,42.17000000,1,2017043347.000000,1013.000000
-80.31000000,25.79000000,1,2017043348.000000,33122.000000
-91.09000000,30.40000000,1,2017043351.000000,70809.000000
-93.34000000,36.63000000,1,2017043353.000000,65616.000000
-80.89000000,25.28000000,0,2017043354.000000,33193.000000
-73.71000000,41.22000000,1,2017043355.000000,10507.000000
-89.57000000,44.51000000,1,2017043356.000000,54482.000000
-81.79000000,28.82000000,0,2017043357.000000,34788.000000
-71.06000000,41.61000000,1,2017043358.000000,2790.000000
-72.41000000,41.29000000,1,2017043359.000000,6475.000000
-83.68000000,41.02000000,1,2017043360.000000,45840.000000
-105.01000000,39.67000000,1,2017043362.000000,80110.000000
-97.27000000,27.89000000,1,2017043364.000000,78359.000000
-95.36000000,29.75000000,1,2017043365.000000,77002.000000
-76.37000000,40.56000000,1,2017043366.000000,17963.000000
-94.67000000,41.87000000,1,2017043367.000000,50058.000000
-87.54000000,33.21000000,1,2017043368.000000,35401.000000
-91.99000000,35.47000000,1,2017043369.000000,72543.000000
-83.50000000,41.65000000,1,2017043370.000000,43605.000000
-71.46000000,41.63000000,1,2017043372.000000,2852.000000
-87.86000000,32.84000000,1,2017043373.000000,35462.000000
-88.41000000,42.57000000,1,2017043374.000000,53147.000000
-94.23000000,39.76000000,1,2017043375.000000,64429.000000
-90.55000000,41.49000000,1,2017043376.000000,61201.000000
-81.06000000,29.34000000,1,2017043377.000000,32176.000000
-81.77000000,26.43000000,1,2017043378.000000,33928.000000
-92.28000000,34.74000000,1,2017043379.000000,72201.000000
-82.97000000,38.75000000,1,2017043380.000000,45662.000000
-94.82000000,29.27000000,1,2017043381.000000,77551.000000
-121.65000000,37.13000000,1,2017043382.000000,80514.000000
-73.46000000,40.70000000,1,2017043383.000000,11758.000000
-101.97000000,32.04000000,1,2017043386.000000,79701.000000
-80.25000000,25.79000000,1,2017043387.000000,33142.000000
-87.82000000,42.44000000,1,2017043388.000000,60099.000000
-80.38000000,27.31000000,1,2017043389.000000,34953.000000
-96.72000000,43.56000000,1,2017043390.000000,57103.000000
-73.88000000,42.21000000,1,2017043391.000000,12414.000000
-81.78000000,28.07000000,1,2017043393.000000,33823.000000
-71.25000000,42.10000000,1,2017043394.000000,2035.000000
-84.39000000,33.76000000,1,2017043398.000000,30303.000000
-95.39000000,29.71000000,1,2017043399.000000,77030.000000
-95.91000000,36.07000000,1,2017043400.000000,74136.000000
-73.69000000,42.39000000,1,2017043401.000000,12106.000000
-75.31000000,39.88000000,1,2017043402.000000,19078.000000
-76.57000000,40.13000000,1,2017043403.000000,17570.000000
-91.40000000,39.93000000,1,2017043404.000000,78249.000000
-82.31000000,28.24000000,1,2017043405.000000,33543.000000
-81.43000000,31.74000000,1,2017043406.000000,31323.000000
-84.82000000,32.54000000,1,2017043407.000000,31908.000000
-97.72000000,30.37000000,1,2017043408.000000,78758.000000
-74.03000000,40.78000000,1,2017043409.000000,7047.000000
-88.46000000,43.75000000,1,2017043410.000000,54936.000000
-95.57000000,33.12000000,1,2017043411.000000,75482.000000
-100.36000000,44.57000000,1,2017043827.000000,57501.000000
-91.48000000,46.00000000,1,2017043413.000000,54843.000000
-70.65000000,43.15000000,1,2017043414.000000,3909.000000
-104.59000000,39.03000000,1,2017043415.000000,80831.000000
-79.87000000,40.29000000,1,2017043416.000000,15025.000000
-85.35000000,34.25000000,1,2017043417.000000,30165.000000
-84.44000000,33.64000000,1,2017043418.000000,30320.000000
-86.74000000,34.68000000,1,2017043419.000000,35758.000000
-74.08000000,41.51000000,1,2017043421.000000,12550.000000
-74.44000000,40.13000000,1,2017043422.000000,8527.000000
-88.39000000,43.33000000,1,2017043423.000000,53027.000000
-96.58000000,43.61000000,1,2017043424.000000,57005.000000
-84.74000000,33.41000000,1,2017043425.000000,30265.000000
-86.52000000,37.90000000,1,2017043426.000000,76092.000000
-73.25000000,40.81000000,1,2017043428.000000,11788.000000
-80.12000000,26.53000000,1,2017043430.000000,33436.000000
-85.21000000,31.93000000,1,2017043431.000000,36053.000000
-87.89000000,34.75000000,1,2017043432.000000,35616.000000
-79.39000000,40.30000000,1,2017043433.000000,15650.000000
-88.83000000,44.98000000,1,2017043434.000000,54150.000000
-77.03000000,38.89000000,1,2017043435.000000,20004.000000
-87.68000000,41.88000000,1,2017043437.000000,60612.000000
-90.36000000,38.52000000,1,2017043438.000000,63126.000000
-87.57000000,41.60000000,1,2017043439.000000,60409.000000
-82.97000000,39.91000000,1,2017043440.000000,43207.000000
-120.73000000,45.69000000,1,2017043441.000000,97050.000000
-87.83000000,42.70000000,1,2017043442.000000,53406.000000
-94.31000000,32.52000000,1,2017043444.000000,75672.000000
-81.28000000,28.91000000,1,2017043445.000000,32763.000000
-92.01000000,30.20000000,1,2017043446.000000,70503.000000
-87.78000000,41.77000000,1,2017043447.000000,60638.000000
-116.21000000,43.63000000,1,2017043448.000000,83702.000000
-96.60000000,33.18000000,1,2017043449.000000,75069.000000
-84.25000000,39.22000000,1,2017043451.000000,45140.000000
-89.27000000,40.62000000,1,2017043452.000000,61742.000000
-81.83000000,41.38000000,1,2017043453.000000,44130.000000
-94.84000000,36.91000000,1,2017043454.000000,74354.000000
-87.89000000,41.81000000,1,2017043455.000000,60558.000000
-75.29000000,39.86000000,1,2017043456.000000,19078.000000
-80.41000000,41.35000000,1,2017043457.000000,16125.000000
-81.54000000,28.32000000,1,2017043458.000000,34747.000000
-97.39000000,32.79000000,1,2017043459.000000,76114.000000
-73.76000000,42.74000000,1,2017043460.000000,12110.000000
-83.82000000,34.28000000,1,2017043462.000000,30501.000000
-80.80000000,41.28000000,1,2017043463.000000,44483.000000
-95.27000000,29.78000000,1,2017043464.000000,77029.000000
-80.03000000,40.33000000,1,2017043465.000000,15102.000000
-92.26000000,34.61000000,1,2017043467.000000,72206.000000
-74.71000000,41.38000000,1,2017043468.000000,18336.000000
-83.15000000,41.36000000,1,2017043469.000000,43420.000000
-80.04000000,40.15000000,1,2017043470.000000,15330.000000
-83.70000000,33.28000000,1,2017043471.000000,31064.000000
-97.99000000,26.29000000,1,2017043472.000000,78543.000000
-94.58000000,32.53000000,1,2017043473.000000,75650.000000
-94.80000000,39.05000000,1,2017043474.000000,66111.000000
-74.44000000,40.13000000,1,2017043475.000000,8527.000000
-97.57000000,31.78000000,1,2017043476.000000,76634.000000
-87.73000000,41.83000000,1,2017043477.000000,60623.000000
-81.43000000,40.75000000,1,2017043479.000000,44706.000000
-97.02000000,32.93000000,1,2017043480.000000,75261.000000
-95.90000000,36.11000000,1,2017043481.000000,74145.000000
-71.35000000,41.89000000,1,2017043482.000000,2703.000000
-95.65000000,29.71000000,1,2017043483.000000,77082.000000
-92.19000000,34.71000000,1,2017043484.000000,72206.000000
-106.81000000,39.18000000,1,2017043485.000000,81611.000000
-96.39000000,30.16000000,1,2017043486.000000,77833.000000
-106.39000000,31.80000000,1,2017043487.000000,79906.000000
-75.02000000,39.72000000,1,2017043488.000000,8094.000000
-74.73000000,42.59000000,1,2017043489.000000,12197.000000
-71.30000000,42.18000000,1,2017043490.000000,2052.000000
-71.08000000,42.34000000,1,2017043492.000000,2116.000000
-104.85000000,39.77000000,1,2017043495.000000,80239.000000
-87.79000000,41.75000000,1,2017043496.000000,60499.000000
-94.32000000,32.17000000,1,2017043497.000000,75633.000000
-88.89000000,30.39000000,0,2017043498.000000,39530.000000
-79.52000000,40.81000000,1,2017043499.000000,16201.000000
-96.75000000,32.93000000,1,2017043500.000000,75243.000000
-90.97000000,43.68000000,1,2017043501.000000,54623.000000
-87.72000000,45.06000000,1,2017043518.000000,54157.000000
-87.74000000,43.81000000,1,2017043521.000000,53083.000000
-102.94000000,47.92000000,1,2017043523.000000,58847.000000
-75.97000000,40.95000000,1,2017043828.000000,18201.000000
-84.18000000,39.74000000,1,2017043829.000000,45409.000000
-95.87000000,36.20000000,1,2017043502.000000,74116.000000
-81.30000000,41.69000000,1,2017043504.000000,44060.000000
-80.16000000,41.26000000,1,2017043505.000000,16133.000000
-101.74000000,35.20000000,1,2017043506.000000,79159.000000
-81.05000000,29.32000000,1,2017043508.000000,32176.000000
-101.17000000,37.98000000,1,2017043509.000000,67838.000000
-98.11000000,29.75000000,1,2017043510.000000,78130.000000
-81.99000000,28.07000000,1,2017043511.000000,33810.000000
-81.14000000,32.14000000,0,2017043512.000000,31407.000000
-97.09000000,32.76000000,1,2017043514.000000,76011.000000
-87.83000000,41.13000000,1,2017043515.000000,60901.000000
-110.78000000,33.00000000,1,2017043524.000000,85135.000000
-76.14000000,43.35000000,1,2017043526.000000,13076.000000
-87.69000000,41.86000000,1,2017043528.000000,60608.000000
-91.74000000,37.97000000,1,2017043529.000000,65401.000000
-111.17000000,45.75000000,1,2017043530.000000,59714.000000
-97.37000000,35.32000000,1,2017043532.000000,73165.000000
-84.45000000,33.90000000,1,2017043533.000000,30339.000000
-84.22000000,38.86000000,1,2017043534.000000,45153.000000
-89.71000000,35.94000000,1,2017043535.000000,72315.000000
-82.53000000,27.98000000,1,2017043536.000000,33607.000000
-73.73000000,42.65000000,1,2017043537.000000,12144.000000
-83.48000000,31.41000000,1,2017043538.000000,31794.000000
-82.10000000,41.33000000,1,2017043540.000000,44035.000000
-96.43000000,32.09000000,1,2017043541.000000,75109.000000
-80.60000000,41.93000000,1,2017043830.000000,44030.000000
-104.88000000,39.42000000,1,2017043831.000000,80108.000000
-97.73000000,30.23000000,1,2017043543.000000,78741.000000
-94.82000000,39.11000000,1,2017043544.000000,66111.000000
-92.72000000,32.27000000,1,2017043545.000000,71247.000000
-82.86000000,40.01000000,1,2017043546.000000,43230.000000
-91.16000000,30.65000000,1,2017043547.000000,70791.000000
-84.18000000,39.78000000,1,2017043548.000000,45404.000000
-97.34000000,31.14000000,1,2017043549.000000,76504.000000
-84.36000000,33.69000000,1,2017043550.000000,30315.000000
-91.23000000,31.22000000,1,2017043551.000000,39669.000000
-81.83000000,38.03000000,1,2017043552.000000,25053.000000
-93.18000000,38.71000000,1,2017043553.000000,65301.000000
-84.65000000,29.84000000,1,2017043554.000000,32322.000000
-93.46000000,35.45000000,1,2017043555.000000,72830.000000
-79.95000000,39.65000000,1,2017043556.000000,26505.000000
-84.39000000,33.81000000,1,2017043557.000000,30309.000000
-83.87000000,34.23000000,1,2017043558.000000,30566.000000
-75.55000000,39.76000000,1,2017043559.000000,19803.000000
-84.15000000,39.76000000,1,2017043560.000000,45403.000000
-81.63000000,26.54000000,1,2017043561.000000,33906.000000
-84.11000000,33.90000000,1,2017043562.000000,30047.000000
-90.65000000,40.90000000,1,2017043564.000000,61462.000000
-83.04000000,39.94000000,1,2017043565.000000,43223.000000
-104.99000000,39.74000000,1,2017043566.000000,80202.000000
-81.76000000,26.24000000,1,2017043567.000000,34109.000000
-106.86000000,39.20000000,1,2017043568.000000,81611.000000
-87.90000000,41.91000000,1,2017043569.000000,60164.000000
-85.84000000,34.68000000,1,2017043571.000000,35765.000000
-72.71000000,41.91000000,1,2017043572.000000,6095.000000
-84.22000000,39.70000000,1,2017043573.000000,45439.000000
-97.32000000,47.50000000,1,2017043574.000000,58257.000000
-111.76000000,43.85000000,1,2017043575.000000,83460.000000
-81.31000000,40.82000000,1,2017043576.000000,44705.000000
-82.11000000,28.00000000,1,2017043577.000000,33563.000000
-97.34000000,32.73000000,1,2017043578.000000,76104.000000
-87.28000000,31.99000000,1,2017043579.000000,36726.000000
-74.17000000,40.68000000,1,2017043580.000000,7114.000000
-95.09000000,29.79000000,1,2017043581.000000,77530.000000
-101.47000000,32.24000000,1,2017043583.000000,79720.000000
-108.65000000,39.11000000,1,2017043585.000000,81504.000000
-93.72000000,38.77000000,1,2017043586.000000,64093.000000
-124.00000000,44.99000000,1,2017043587.000000,97367.000000
-80.13000000,26.90000000,1,2017043588.000000,33458.000000
-95.12000000,29.77000000,1,2017043834.000000,77530.000000
-74.00000000,40.65000000,1,2017043589.000000,11232.000000
-80.21000000,40.23000000,1,2017043590.000000,15342.000000
-89.60000000,40.67000000,1,2017043591.000000,61625.000000
-101.52000000,31.29000000,0,2017043592.000000,79701.000000
-76.43000000,40.53000000,1,2017043593.000000,17963.000000
-82.81000000,39.02000000,1,2017043594.000000,45613.000000
-75.33000000,39.90000000,1,2017043595.000000,19064.000000
-104.99000000,39.70000000,1,2017043596.000000,80223.000000
-90.99000000,38.55000000,1,2017043597.000000,63090.000000
-103.90000000,31.82000000,1,2017043598.000000,79770.000000
-87.71000000,36.31000000,1,2017043600.000000,37061.000000
-80.03000000,26.69000000,1,2017043601.000000,33480.000000
-80.37000000,25.86000000,1,2017043611.000000,33178.000000
-99.31000000,38.87000000,1,2017043612.000000,67601.000000
-81.10000000,29.31000000,1,2017043614.000000,32174.000000
-98.37000000,30.74000000,1,2017043617.000000,78611.000000
-84.17000000,33.85000000,1,2017043619.000000,30084.000000
-74.38000000,42.95000000,1,2017043620.000000,12068.000000
-87.72000000,41.76000000,1,2017043622.000000,60629.000000
-81.25000000,41.03000000,1,2017043623.000000,44265.000000
-83.64000000,32.74000000,1,2017043624.000000,31216.000000
-87.96000000,42.06000000,1,2017043625.000000,60056.000000
-74.89000000,40.12000000,1,2017043627.000000,19056.000000
-80.13000000,25.79000000,1,2017043628.000000,33139.000000
