OBJECTID,ZCTA5CE10,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
15516,89005,15516,5,0.043910455,0,0.132529929,0.132529929,0.082733674,0.044013981,0.413668372
15517,89007,15517,10,0.087820911,0.093712814,0.374851257,0.281138442,0.209527656,0.072648966,2.095276557
15518,89008,15518,60,0.526925463,0,0.628644645,0.628644645,0.346233915,0.135253987,20.77403489
15519,89013,15519,27,0.237116459,0.093712814,0.937128127,0.843415312,0.675455526,0.209017946,18.2372992
15520,89014,15520,1,0.008782091,0,0,0,0,0,0
15521,89015,15521,1,0.008782091,0,0,0,0,0,0
15522,89017,15522,14,0.122949275,0.56227684,1.096880317,0.534603477,0.781450378,0.163291775,10.94030529
15523,89018,15523,1,0.008782091,0.397589773,0.397589773,0,0.397589773,0,0.397589773
15524,89020,15524,10,0.087820911,0.296345919,0.755536854,0.459190935,0.529373819,0.125378728,5.293738186
15525,89021,15525,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15526,89022,15526,4,0.035128364,0.477843463,0.628644645,0.150801182,0.550959721,0.061778368,2.203838885
15527,89025,15527,18,0.158077639,0,0.374851257,0.374851257,0.199271963,0.090023836,3.586895339
15528,89027,15528,1,0.008782091,0,0,0,0,0,0
15529,89029,15529,4,0.035128364,0,0.187425628,0.187425628,0.093712814,0.066264966,0.374851257
15530,43952,15530,1,0.008782091,0,0,0,0,0,0
15531,33311,15531,1,0.008782091,0,0,0,0,0,0
15532,33322,15532,1,0.008782091,0,0,0,0,0,0
15533,33331,15533,1,0.008782091,0,0,0,0,0,0
15534,33332,15534,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15535,12009,15535,2,0.017564182,0.132529929,0.20954822,0.077018291,0.171039075,0.038509145,0.342078149
15536,12010,15536,4,0.035128364,0,0.093712814,0.093712814,0.046856407,0.046856407,0.187425628
15537,12017,15537,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
15538,12018,15538,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
15539,12019,15539,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15540,12020,15540,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
15541,12022,15541,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
15542,12023,15542,1,0.008782091,0.28113842,0.28113842,0,0.28113842,0,0.28113842
15543,12027,15543,1,0.008782091,0,0,0,0,0,0
15544,12028,15544,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15545,12029,15545,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
15546,12032,15546,3,0.026346273,0.132529929,0.20954822,0.077018291,0.158202693,0.03630677,0.474608079
15547,12033,15547,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15548,12037,15548,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
15549,33071,15549,1,0.008782091,0,0,0,0,0,0
15550,33073,15550,1,0.008782091,0,0,0,0,0,0
15551,77853,15551,2,0.017564182,0.20954822,0.265059859,0.055511639,0.237304039,0.027755819,0.474608079
15552,77856,15552,11,0.096603002,0.296345919,0.477843463,0.181497544,0.381793244,0.052259892,4.199725688
15553,77857,15553,1,0.008782091,0.28113842,0.28113842,0,0.28113842,0,0.28113842
15554,77859,15554,4,0.035128364,0.20954822,0.386387825,0.176839605,0.293355096,0.06292232,1.173420385
15555,77861,15555,5,0.043910455,0.132529929,0.20954822,0.077018291,0.189720044,0.029851108,0.948600218
15556,77864,15556,5,0.043910455,0,0.132529929,0.132529929,0.090497097,0.048464264,0.452485487
15557,77865,15557,4,0.035128364,0.337886333,0.41909644,0.081210107,0.37311472,0.036039649,1.49245888
15558,77868,15558,7,0.061474637,0,0.20954822,0.20954822,0.137899249,0.069432717,0.965294741
15559,77871,15559,6,0.052692546,0.132529929,0.337886333,0.205356404,0.241819747,0.066794664,1.450918481
15560,77872,15560,2,0.017564182,0.093712814,0.187425628,0.093712814,0.140569221,0.046856407,0.281138442
15561,77873,15561,3,0.026346273,0.265059859,0.337886333,0.072826475,0.28933535,0.03433073,0.868006051
15562,77878,15562,2,0.017564182,0.132529929,0.20954822,0.077018291,0.171039075,0.038509145,0.342078149
15563,77879,15563,4,0.035128364,0.093712814,0.20954822,0.115835406,0.175058721,0.04782559,0.700234883
15564,77880,15564,4,0.035128364,0.093712814,0.187425628,0.093712814,0.126845296,0.038398615,0.507381186
15565,77904,15565,3,0.026346273,0,0.093712814,0.093712814,0.062475209,0.044176644,0.187425628
15566,77905,15566,12,0.105385093,0.093712814,0.296345919,0.202633105,0.17726488,0.066613565,2.127178557
15567,77950,15567,1,0.008782091,0.374851257,0.374851257,0,0.374851257,0,0.374851257
15568,77954,15568,10,0.087820911,0,0.187425628,0.187425628,0.11472923,0.051429255,1.147292301
15569,77957,15569,12,0.105385093,0,0.28113842,0.28113842,0.144759985,0.073422202,1.737119824
15570,77961,15570,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
15571,77962,15571,4,0.035128364,0.132529929,0.265059859,0.132529929,0.198640909,0.047504975,0.794563636
15572,77963,15572,18,0.158077639,0.187425628,0.397589773,0.210164145,0.299383235,0.055403293,5.388898224
15573,77964,15573,15,0.131731366,0,0.296345919,0.296345919,0.177764116,0.083911375,2.666461743
15574,77968,15574,6,0.052692546,0,0.20954822,0.20954822,0.125957754,0.068016107,0.755746521
15575,77969,15575,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15576,77970,15576,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
15577,77971,15577,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
15578,77973,15578,1,0.008782091,0.28113842,0.28113842,0,0.28113842,0,0.28113842
15579,77974,15579,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
15580,77975,15580,3,0.026346273,0.132529929,0.265059859,0.132529929,0.202379336,0.054342066,0.607138008
15581,77976,15581,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
15582,29369,15582,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15583,29370,15583,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15584,29372,15584,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15585,29374,15585,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
15586,29376,15586,2,0.017564182,0.093712814,0.093712814,0,0.093712814,0,0.187425628
15587,27964,15587,1,0.008782091,0.546434879,0.546434879,0,0.546434879,0,0.546434879
15588,27970,15588,3,0.026346273,0.093712814,0.20954822,0.115835406,0.145263654,0.048139181,0.435790963
15589,27973,15589,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
15590,27974,15590,2,0.017564182,0.20954822,0.296345919,0.086797699,0.25294707,0.04339885,0.505894139
15591,27976,15591,4,0.035128364,0.093712814,0.265059859,0.171347044,0.175212706,0.066549775,0.700850822
15592,27979,15592,1,0.008782091,0.296345919,0.296345919,0,0.296345919,0,0.296345919
15593,27980,15593,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
15594,27983,15594,12,0.105385093,0,0.187425628,0.187425628,0.100182333,0.040901776,1.202188
15595,49089,15595,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15596,49090,15596,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
15597,49091,15597,3,0.026346273,0,0.093712814,0.093712814,0.062475209,0.044176644,0.187425628
15598,49092,15598,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15599,49093,15599,4,0.035128364,0,0.093712814,0.093712814,0.070284611,0.040578839,0.281138442
15600,49094,15600,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
15601,49095,15601,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
15602,49096,15602,3,0.026346273,0,0.093712814,0.093712814,0.062475209,0.044176644,0.187425628
15603,49097,15603,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
15604,49098,15604,1,0.008782091,0,0,0,0,0,0
15605,49099,15605,3,0.026346273,0,0.093712814,0.093712814,0.031237605,0.044176644,0.093712814
15606,49101,15606,1,0.008782091,0,0,0,0,0,0
15607,49103,15607,1,0.008782091,0,0,0,0,0,0
15608,49106,15608,1,0.008782091,0,0,0,0,0,0
15609,49107,15609,3,0.026346273,0,0.093712814,0.093712814,0.062475209,0.044176644,0.187425628
15610,49111,15610,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
15611,49112,15611,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
15612,49113,15612,2,0.017564182,0.093712814,0.093712814,0,0.093712814,0,0.187425628
15613,74549,15613,1,0.008782091,0.265059859,0.265059859,0,0.265059859,0,0.265059859
15614,74552,15614,2,0.017564182,0.132529929,0.20954822,0.077018291,0.171039075,0.038509145,0.342078149
15615,74553,15615,3,0.026346273,0.20954822,0.296345919,0.086797699,0.256984666,0.035892123,0.770953998
15616,74555,15616,1,0.008782091,0.265059859,0.265059859,0,0.265059859,0,0.265059859
15617,74556,15617,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15618,74557,15618,4,0.035128364,0.093712814,0.296345919,0.202633105,0.196758145,0.072088048,0.787032582
15619,74558,15619,3,0.026346273,0.28113842,0.337886333,0.056747913,0.305123558,0.023984253,0.915370673
15620,74560,15620,5,0.043910455,0.265059859,0.337886333,0.072826475,0.29535529,0.024210679,1.476776451
15621,74561,15621,5,0.043910455,0.093712814,0.20954822,0.115835406,0.166552962,0.046035001,0.832764812
15622,74562,15622,5,0.043910455,0.20954822,0.397589773,0.188041553,0.325551614,0.068340978,1.627758071
15623,74563,15623,6,0.052692546,0.187425628,0.265059859,0.07763423,0.207738864,0.027477647,1.246433184
15624,74569,15624,6,0.052692546,0.093712814,0.337886333,0.244173519,0.209574807,0.085482528,1.257448845
15625,74570,15625,4,0.035128364,0.265059859,0.337886333,0.072826475,0.298909508,0.025875353,1.195638031
15626,74571,15626,9,0.07903882,0,0.296345919,0.296345919,0.164648819,0.089549593,1.481839374
15627,74574,15627,3,0.026346273,0.132529929,0.20954822,0.077018291,0.176501259,0.032377571,0.529503778
15628,74576,15628,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
15629,74578,15629,8,0.070256728,0,0.132529929,0.132529929,0.10140727,0.042331324,0.81125816
15630,74601,15630,5,0.043910455,0.093712814,0.132529929,0.038817115,0.10923966,0.019016425,0.546198301
15631,74604,15631,4,0.035128364,0,0.20954822,0.20954822,0.108947741,0.07546239,0.435790963
15632,74630,15632,2,0.017564182,0.20954822,0.296345919,0.086797699,0.25294707,0.04339885,0.505894139
15633,74631,15633,4,0.035128364,0,0.132529929,0.132529929,0.079988889,0.04882488,0.319955558
15634,74632,15634,3,0.026346273,0.093712814,0.132529929,0.038817115,0.119590891,0.018298564,0.358772673
15635,74633,15635,4,0.035128364,0.132529929,0.20954822,0.077018291,0.179232351,0.028436015,0.716929406
15636,74636,15636,2,0.017564182,0.132529929,0.187425628,0.054895699,0.159977779,0.02744785,0.319955558
15637,74637,15637,5,0.043910455,0,0.132529929,0.132529929,0.082733674,0.044013981,0.413668372
15638,74640,15638,2,0.017564182,0.265059859,0.337886333,0.072826475,0.301473096,0.036413237,0.602946192
15639,74643,15639,3,0.026346273,0.20954822,0.337886333,0.128338113,0.270831471,0.052552523,0.812494412
15640,74644,15640,3,0.026346273,0.187425628,0.20954822,0.022122592,0.202174023,0.01042869,0.606522068
15641,74646,15641,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15642,74647,15642,7,0.061474637,0.132529929,0.337886333,0.205356404,0.221649487,0.059699671,1.55154641
15643,74650,15643,5,0.043910455,0.093712814,0.187425628,0.093712814,0.1202188,0.036813105,0.601094
15644,74651,15644,6,0.052692546,0.187425628,0.28113842,0.093712792,0.248228401,0.036345262,1.489370406
15645,74652,15645,6,0.052692546,0.20954822,0.296345919,0.086797699,0.259664426,0.036978767,1.557986557
15646,74653,15646,4,0.035128364,0.132529929,0.20954822,0.077018291,0.184762999,0.031480143,0.739051998
15647,74701,15647,6,0.052692546,0,0.132529929,0.132529929,0.09103305,0.044257846,0.546198301
15648,74720,15648,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
15649,43449,15649,4,0.035128364,0.187425628,0.28113842,0.093712792,0.221915122,0.035365254,0.887660488
15650,43450,15650,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
15651,33062,15651,1,0.008782091,0,0,0,0,0,0
15652,33063,15652,1,0.008782091,0,0,0,0,0,0
15653,55013,15653,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
15654,50014,15654,2,0.017564182,0,0,0,0,0,0
15655,55014,15655,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
15656,50020,15656,3,0.026346273,0.093712814,0.093712814,0,0.093712814,0,0.281138442
15657,55016,15657,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15658,50021,15658,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
15659,55017,15659,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
15660,55018,15660,3,0.026346273,0.093712814,0.093712814,0,0.093712814,0,0.281138442
15661,30004,15661,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15662,30005,15662,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15663,30008,15663,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15664,30009,15664,1,0.008782091,0,0,0,0,0,0
15665,30011,15665,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15666,30012,15666,1,0.008782091,0,0,0,0,0,0
15667,30014,15667,5,0.043910455,0,0.187425628,0.187425628,0.093712814,0.059269188,0.468564071
15668,30016,15668,2,0.017564182,0.132529929,0.187425628,0.054895699,0.159977779,0.02744785,0.319955558
15669,30019,15669,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
15670,30022,15670,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
15671,30024,15671,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
15672,30025,15672,3,0.026346273,0.093712814,0.187425628,0.093712814,0.137889457,0.03844534,0.413668372
15673,30028,15673,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
15674,30032,15674,1,0.008782091,0,0,0,0,0,0
15675,30035,15675,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15676,49649,15676,3,0.026346273,0,0.093712814,0.093712814,0.062475209,0.044176644,0.187425628
15677,59759,15677,14,0.122949275,0,0.20954822,0.20954822,0.14182037,0.061025304,1.985485181
15678,37187,15678,3,0.026346273,0.132529929,0.20954822,0.077018291,0.176501259,0.032377571,0.529503778
15679,59760,15679,2,0.017564182,0.132529929,0.187425628,0.054895699,0.159977779,0.02744785,0.319955558
15680,68949,15680,7,0.061474637,0,0.187425628,0.187425628,0.104803418,0.053072335,0.733623929
15681,68950,15681,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
15682,68952,15682,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
15683,68955,15683,3,0.026346273,0.093712814,0.132529929,0.038817115,0.119590891,0.018298564,0.358772673
15684,67335,15684,5,0.043910455,0.187425628,0.20954822,0.022122592,0.196274665,0.010837812,0.981373325
15685,67336,15685,4,0.035128364,0.132529929,0.20954822,0.077018291,0.165508427,0.033893324,0.662033707
15686,67337,15686,6,0.052692546,0,0.20954822,0.20954822,0.113018715,0.06921671,0.678112291
15687,90065,15687,1,0.008782091,0,0,0,0,0,0
15688,90066,15688,1,0.008782091,0,0,0,0,0,0
15689,03851,15689,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
15690,03853,15690,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
15691,49322,15691,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
15692,37010,15692,3,0.026346273,0.187425628,0.20954822,0.022122592,0.202174023,0.01042869,0.606522068
15693,49323,15693,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
15694,59442,15694,31,0.272244823,0,0.477843463,0.477843463,0.253842325,0.113591959,7.869112082
15695,37012,15695,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
15696,59443,15696,3,0.026346273,0.093712814,0.187425628,0.093712814,0.137889457,0.03844534,0.413668372
15697,43014,15697,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
15698,59444,15698,12,0.105385093,0.265059859,0.530119717,0.265059859,0.384638533,0.084873275,4.615662396
15699,49326,15699,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
15700,59446,15700,22,0.193206003,0,0.386387825,0.386387825,0.198732237,0.100022778,4.372109205
15701,37013,15701,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
15702,59447,15702,15,0.131731366,0.187425628,0.477843463,0.290417835,0.31364556,0.090457173,4.704683393
15703,49327,15703,1,0.008782091,0,0,0,0,0,0
15704,59448,15704,4,0.035128364,0,0.132529929,0.132529929,0.079988889,0.04882488,0.319955558
15705,49328,15705,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
15706,59450,15706,15,0.131731366,0.093712814,0.296345919,0.202633105,0.220226584,0.064751805,3.303398766
15707,59451,15707,8,0.070256728,0.187425628,0.468564063,0.281138435,0.294340255,0.094175651,2.354722038
15708,37015,15708,5,0.043910455,0,0.20954822,0.20954822,0.098137332,0.066486165,0.490686662
15709,37016,15709,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
15710,59452,15710,17,0.149295548,0.093712814,0.468564063,0.374851249,0.283460048,0.097661079,4.818820812
15711,43015,15711,4,0.035128364,0,0.132529929,0.132529929,0.079988889,0.04882488,0.319955558
15712,49329,15712,3,0.026346273,0.187425628,0.20954822,0.022122592,0.194799826,0.01042869,0.584399477
15713,37018,15713,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
15714,49330,15714,3,0.026346273,0,0.093712814,0.093712814,0.062475209,0.044176644,0.187425628
15715,59453,15715,15,0.131731366,0.132529929,0.386387825,0.253857896,0.249315278,0.071911452,3.739729166
15716,59454,15716,4,0.035128364,0.20954822,0.296345919,0.086797699,0.245125555,0.0372572,0.980502218
15717,59456,15717,17,0.149295548,0.20954822,0.530119717,0.320571497,0.370022882,0.084927487,6.290388986
15718,37020,15718,3,0.026346273,0,0.187425628,0.187425628,0.093712814,0.076516192,0.281138442
15719,43016,15719,1,0.008782091,0,0,0,0,0,0
15720,49331,15720,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
15721,37022,15721,2,0.017564182,0.132529929,0.187425628,0.054895699,0.159977779,0.02744785,0.319955558
15722,49332,15722,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
15723,37025,15723,4,0.035128364,0.093712814,0.265059859,0.171347044,0.175212706,0.066549775,0.700850822
15724,37026,15724,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
15725,59457,15725,38,0.33371946,0,0.41909644,0.41909644,0.191665683,0.098574362,7.283295959
15726,49333,15726,3,0.026346273,0,0.093712814,0.093712814,0.062475209,0.044176644,0.187425628
15727,89031,15727,1,0.008782091,0,0,0,0,0,0
15728,89039,15728,2,0.017564182,0.20954822,0.296345919,0.086797699,0.25294707,0.04339885,0.505894139
15729,89040,15729,18,0.158077639,0,0.386387825,0.386387825,0.205222052,0.107481361,3.693996936
15730,89042,15730,5,0.043910455,0.132529929,0.28113842,0.148608491,0.199613565,0.048046447,0.998067826
15731,89043,15731,48,0.421540371,0.20954822,0.83819288,0.62864466,0.578944076,0.157183118,27.78931563
15732,89045,15732,39,0.342501551,0.570032775,1.128451705,0.55841893,0.890440521,0.124572925,34.7271803
15733,89046,15733,23,0.201988094,0,0.296345919,0.296345919,0.175988412,0.070143449,4.047733486
15734,89048,15734,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
15735,89049,15735,52,0.456668735,0,1.39314115,1.39314115,0.898094979,0.32493181,46.70093891
15736,89052,15736,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
15737,89101,15737,1,0.008782091,0,0,0,0,0,0
15738,89107,15738,1,0.008782091,0,0,0,0,0,0
15739,89110,15739,1,0.008782091,0,0,0,0,0,0
15740,89115,15740,1,0.008782091,0,0,0,0,0,0
15741,89118,15741,1,0.008782091,0,0,0,0,0,0
15742,89119,15742,1,0.008782091,0,0,0,0,0,0
15743,33404,15743,1,0.008782091,0,0,0,0,0,0
15744,12043,15744,3,0.026346273,0,0.187425628,0.187425628,0.093712814,0.076516192,0.281138442
15745,12051,15745,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15746,12052,15746,2,0.017564182,0.093712814,0.187425628,0.093712814,0.140569221,0.046856407,0.281138442
15747,12053,15747,2,0.017564182,0.093712814,0.187425628,0.093712814,0.140569221,0.046856407,0.281138442
15748,12054,15748,1,0.008782091,0,0,0,0,0,0
15749,12057,15749,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15750,12058,15750,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15751,12059,15751,1,0.008782091,0.265059859,0.265059859,0,0.265059859,0,0.265059859
15752,12062,15752,2,0.017564182,0.20954822,0.20954822,0,0.20954822,0,0.41909644
15753,12064,15753,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
15754,12065,15754,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15755,12066,15755,2,0.017564182,0.132529929,0.187425628,0.054895699,0.159977779,0.02744785,0.319955558
15756,33076,15756,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15757,33131,15757,1,0.008782091,0,0,0,0,0,0
15758,77978,15758,1,0.008782091,0,0,0,0,0,0
15759,77979,15759,14,0.122949275,0.093712814,0.296345919,0.202633105,0.173646825,0.060996395,2.431055553
15760,77983,15760,4,0.035128364,0.20954822,0.296345919,0.086797699,0.263023105,0.032795908,1.052092418
15761,77984,15761,4,0.035128364,0.093712814,0.187425628,0.093712814,0.126845296,0.038398615,0.507381186
15762,77990,15762,4,0.035128364,0.265059859,0.386387825,0.121327966,0.331805088,0.043324831,1.327220351
15763,77993,15763,1,0.008782091,0.337886333,0.337886333,0,0.337886333,0,0.337886333
15764,77994,15764,2,0.017564182,0.20954822,0.28113842,0.0715902,0.24534332,0.0357951,0.49068664
15765,77995,15765,9,0.07903882,0,0.265059859,0.265059859,0.146515483,0.082650244,1.318639345
15766,78001,15766,1,0.008782091,0.374851257,0.374851257,0,0.374851257,0,0.374851257
15767,78002,15767,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
15768,78003,15768,8,0.070256728,0.187425628,0.296345919,0.108920291,0.257229583,0.043521755,2.057836667
15769,78004,15769,1,0.008782091,0.296345919,0.296345919,0,0.296345919,0,0.296345919
15770,78005,15770,5,0.043910455,0.20954822,0.296345919,0.086797699,0.27290338,0.032399424,1.364516899
15771,78006,15771,9,0.07903882,0.187425628,0.374851257,0.187425628,0.287387543,0.057251476,2.586487889
15772,78007,15772,1,0.008782091,0.504658937,0.504658937,0,0.504658937,0,0.504658937
15773,78008,15773,5,0.043910455,0.296345919,0.397589773,0.101243854,0.333210856,0.037165608,1.666054279
15774,78009,15774,2,0.017564182,0.132529929,0.187425628,0.054895699,0.159977779,0.02744785,0.319955558
15775,78010,15775,3,0.026346273,0.093712814,0.132529929,0.038817115,0.106651853,0.018298564,0.319955558
15776,78011,15776,5,0.043910455,0.187425628,0.337886333,0.150460705,0.259253192,0.055177064,1.29626596
15777,78012,15777,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
15778,78013,15778,7,0.061474637,0.187425628,0.296345919,0.108920291,0.230624186,0.044879827,1.614369303
15779,78014,15779,26,0.228334368,0.093712814,0.675772667,0.582059853,0.360438854,0.15635207,9.371410199
15780,78015,15780,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
15781,78016,15781,4,0.035128364,0.132529929,0.265059859,0.132529929,0.204171557,0.047163877,0.816686228
15782,59337,15782,80,0.702567285,0,0.675772667,0.675772667,0.352441987,0.154862617,28.19535896
15783,59338,15783,2,0.017564182,0.296345919,0.337886333,0.041540414,0.317116126,0.020770207,0.634232253
15784,59339,15784,14,0.122949275,0.20954822,0.468564063,0.259015843,0.354192537,0.06631091,4.958695516
15785,59343,15785,6,0.052692546,0.77277565,0.88408488,0.11130923,0.812443296,0.038988343,4.874659777
15786,59344,15786,16,0.140513457,0.20954822,0.468564063,0.259015843,0.332833178,0.074731388,5.325330853
15787,59347,15787,29,0.254680641,0.132529929,0.468564063,0.336034134,0.336839752,0.087585795,9.768352821
15788,36271,15788,2,0.017564182,0.132529929,0.20954822,0.077018291,0.171039075,0.038509145,0.342078149
15789,36272,15789,10,0.087820911,0,0.187425628,0.187425628,0.11472923,0.051429255,1.147292301
15790,36273,15790,2,0.017564182,0.093712814,0.187425628,0.093712814,0.140569221,0.046856407,0.281138442
15791,07650,15791,1,0.008782091,0,0,0,0,0,0
15792,21040,15792,1,0.008782091,0,0,0,0,0,0
15793,10504,15793,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15794,10506,15794,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15795,10507,15795,1,0.008782091,0,0,0,0,0,0
15796,10509,15796,1,0.008782091,0,0,0,0,0,0
15797,10512,15797,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
15798,10520,15798,1,0.008782091,0,0,0,0,0,0
15799,52346,15799,1,0.008782091,0,0,0,0,0,0
15800,52347,15800,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
15801,68014,15801,2,0.017564182,0.132529929,0.187425628,0.054895699,0.159977779,0.02744785,0.319955558
15802,68015,15802,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
15803,68016,15803,1,0.008782091,0,0,0,0,0,0
15804,68017,15804,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
15805,68018,15805,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15806,68019,15806,3,0.026346273,0.093712814,0.132529929,0.038817115,0.119590891,0.018298564,0.358772673
15807,68020,15807,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
15808,68022,15808,1,0.008782091,0,0,0,0,0,0
15809,68023,15809,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15810,68025,15810,5,0.043910455,0,0.093712814,0.093712814,0.056227688,0.045909715,0.281138442
15811,68028,15811,3,0.026346273,0,0.093712814,0.093712814,0.062475209,0.044176644,0.187425628
15812,68029,15812,3,0.026346273,0.093712814,0.20954822,0.115835406,0.145263654,0.048139181,0.435790963
15813,68030,15813,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15814,68031,15814,5,0.043910455,0,0.187425628,0.187425628,0.093712814,0.059269188,0.468564071
