XCoord,YCoord,JOIN_COUNT,ZIPCODE
-81.76141295,37.32443134,0,24879
-81.53757076,37.64388072,0,24880
-81.69152603,37.43973949,0,24881
-81.76624187,37.62741515,0,24882
-81.56473451,37.25553847,0,24884
-81.39985448,37.37457707,0,24887
-81.49111528,37.38454602,0,24888
-81.68776047,37.32663819,0,24892
-81.70357293,37.28280354,0,24894
-81.6055195,37.59414733,0,24898
-80.46534599,37.84063676,1,24901
-80.6609637,37.73709769,0,24910
-79.77629955,38.4651886,0,24915
-80.57465021,37.83129229,0,24916
-80.75010722,37.52018197,0,24918
-79.70140496,38.58407764,0,24920
-80.18475916,38.22763811,1,24924
-80.37916245,37.72348747,0,24925
-79.95145816,38.3743813,0,24927
-80.59149696,37.91927903,0,24931
-79.8916258,38.33438442,0,24934
-87.22670355,35.51679272,0,38474
-88.01611552,35.2534871,0,38475
-87.21373498,35.84120602,0,38476
-87.00394351,35.0524267,0,38477
-87.01128042,35.21489269,2,38478
-87.49231467,35.03124933,0,38481
-87.14525085,35.76890599,0,38482
-87.33954716,35.43769375,0,38483
-87.77360331,35.33675071,1,38485
-87.54511435,35.17058104,0,38486
-87.23474551,35.72194845,0,38487
-86.68471864,35.04055725,0,38488
-85.53844408,36.2282469,1,38501
-84.72465192,36.39555322,0,38504
-85.50507501,36.17506421,0,38505
-85.44081014,36.181885,0,38506
-85.33740949,36.52953634,0,38541
-85.20221517,36.31713224,0,38542
-85.16621354,36.37241879,0,38543
-85.66488851,36.11987784,0,38544
-85.66283195,36.23209335,0,38545
-86.00838201,36.15172341,0,38547
-85.79150998,36.17047204,0,38548
-85.15166717,36.56086032,0,38549
-85.48550512,36.55801985,2,38551
-85.81000595,36.22042767,0,38552
-85.00631555,36.20186594,0,38553
-85.16165553,36.24949611,0,38554
-84.98069081,35.88934422,1,38555
-84.92374189,36.40940927,1,38556
-84.87193528,36.00773837,0,38558
-85.5062572,35.80765647,0,38559
-85.87017419,36.2331883,0,38560
-85.65779856,36.35438313,1,38562
-86.0220223,36.20008595,0,38563
-85.74810399,36.2756497,0,38564
-85.00946296,36.26274963,0,38565
-96.36396837,35.08205888,1,74848
-96.73768756,34.98447378,0,74849
-96.09218162,35.11312506,0,74850
-97.07902476,35.42615861,0,74851
-97.00985724,35.12578338,0,74852
-96.74674539,35.10615666,0,74854
-96.90012384,35.51677043,0,74855
-96.81977629,34.41249492,0,74856
-97.19639512,35.34008746,0,74857
-96.3175842,35.46298567,1,74859
-96.5677896,35.52887909,0,74860
-96.70265036,35.48944693,1,74864
-96.79568029,34.60480988,0,74865
-96.55666075,34.96439725,0,74867
-96.64619156,35.26719125,1,74868
-96.75471663,35.60200025,0,74869
-96.54583689,34.60398726,0,74871
-96.98193229,34.78091456,0,74872
-96.97341331,35.21879368,0,74873
-122.3221388,47.63636988,0,98102
-122.3425685,47.67330902,0,98103
-114.5221829,42.39321889,4,83301
-122.3294318,47.60172172,1,98104
-115.0014851,42.12884067,0,83302
-113.5567663,42.38957892,0,83311
-113.6542944,41.97584055,0,83312
-122.2832702,47.66054966,2,98105
-114.2522235,43.35824792,0,83313
-122.3543176,47.5434746,0,98106
-122.3784941,47.66768301,1,98107
-114.9393285,42.97653221,0,83314
-122.3129344,47.54130409,1,98108
-114.8721238,42.61388829,0,83316
-122.3441418,47.63161041,1,98109
-76.29162848,36.85190726,0,23510
-81.74166234,26.15288693,0,34104
-90.8167673,45.20011967,0,54433
-81.76366742,26.1894198,0,34105
-76.31390443,36.93231575,0,23511
-89.43912697,45.3563893,0,54435
-81.80786277,26.24524371,0,34108
-90.42879328,44.53926412,0,54436
-81.76369519,26.24094273,0,34109
-90.6382507,44.77496088,0,54437
-76.2385708,36.88988685,0,23513
-81.29126543,28.24507366,1,34769
-81.1627093,28.27650982,0,34771
-81.26889099,28.16400563,0,34772
-81.00582462,28.16509953,0,34773
-82.04018106,28.83934512,0,34785
-81.55454599,28.48214805,0,34786
-81.6277755,28.48232058,0,34787
-81.79826032,28.88709167,0,34788
-81.81977495,28.73556415,0,34797
-80.55735111,27.43800249,0,34945
-89.85056436,36.17480838,0,63826
-98.51520373,47.83163712,0,58380
-89.88760804,36.26011975,0,63827
-89.6918408,36.75036929,0,63828
-98.74061069,47.83267614,0,58381
-90.31339338,36.03855568,0,63829
-98.78495775,48.31164535,0,58382
-89.69066757,36.13005729,0,63830
-89.72894645,36.64551955,0,63833
-100.2567496,48.602852,0,58384
-99.66354501,48.47848382,0,58385
-99.59654848,48.30899391,0,58386
-89.27891644,36.92083114,0,63834
-89.99541125,36.45874484,0,63837
-116.2786906,33.65398658,0,92253
-115.9942979,33.54483955,0,92254
-110.9622906,35.44606666,0,86035
-116.6066262,34.07704771,0,92256
-111.8228633,36.73699335,0,86036
-111.4306766,34.94198043,0,86038
-115.3233304,33.26431275,0,92257
-116.5598721,33.91583847,0,92258
-115.9322428,32.73770424,0,92259
-110.5320818,36.06276546,0,86039
-116.4047227,33.70703202,0,92260
-116.5615611,33.86056251,1,92262
-116.5042288,33.73167546,0,92264
-114.9219579,33.34541936,0,92266
-114.1907027,34.27594409,0,92267
-111.4190771,36.69623365,1,86040
-116.5642526,34.22209582,0,92268
-110.3874862,35.86167997,1,86042
-110.5330259,35.80719391,0,86043
-116.4273108,33.76592064,2,92270
-115.7000281,32.81773826,0,92273
-116.0856362,33.46158106,0,92274
-115.8566001,33.25183307,0,92275
-116.364249,33.82233073,0,92276
-111.1213237,36.05918681,1,86045
-115.6222319,34.21541251,1,92277
-116.0550601,34.22997946,0,92278
-114.7779251,34.12550652,0,92280
-115.6087485,33.05175788,0,92281
-116.658709,33.9654915,0,92282
-112.1549599,35.43024967,1,86046
-114.7472154,32.93761638,2,92283
-116.4324326,34.18593106,0,92284
-96.60549061,40.93395289,0,68517
-86.32911342,35.87897677,0,37130
-85.78826936,42.97090491,0,49534
-86.3643153,35.84927348,0,37132
-111.1263678,45.57811684,1,59718
-77.28123756,38.78813957,0,22015
-85.7419066,43.04593278,1,49544
-111.6439452,44.87819555,0,59720
-87.95078308,36.00131585,0,37134
-77.34026023,38.59932714,0,22025
-86.66595741,35.93628133,0,37135
-85.53744018,42.92760491,4,49546
-82.61048805,39.69882418,3,43130
-77.29205098,38.56687826,0,22026
-77.22125429,38.894533,0,22027
-111.8365632,45.88025726,0,59721
-87.50117846,35.8760481,0,37137
-82.69757396,39.46643199,0,43135
-82.81248104,39.80131722,0,43136
-85.6627811,42.86968094,1,49548
-82.98550178,39.80826599,0,43137
-86.61936221,36.24668336,0,37138
-77.34168246,38.83933064,3,22030
-87.65248967,35.85914885,0,37140
-86.7019194,36.61491841,0,37141
-87.50133792,36.41114822,0,37142
-112.765505,46.3625089,11,59722
-72.69649322,41.79309869,2,6112
-72.66950171,41.73935915,1,6114
-72.76202617,41.78689669,1,6117
-72.60993654,41.74872515,0,6118
-72.72720817,41.76342179,0,6119
-72.66542311,41.78936027,0,6120
-72.69114946,41.76660731,0,6160
-72.20733545,41.70843851,2,6226
-72.37029145,41.62552877,0,6231
-93.49361356,42.91634745,0,50457
-93.00755277,43.16088381,2,50458
-93.25416082,43.44542344,6,50459
-92.68879672,43.22783751,0,50460
-86.64833045,33.62410653,2,35235
-88.12918494,41.91585841,0,60188
-87.47042554,33.33412595,3,35406
-87.73859427,32.8537155,0,35441
-88.11784967,41.83976213,0,60189
-88.1936168,33.07377544,0,35442
-88.15692374,41.8716969,2,60190
-118.5496155,34.23899219,0,91324
-118.517589,34.23603128,3,91325
-91.98499246,29.93950589,0,70528
-92.1622704,30.19695691,0,70529
-105.127792,40.59326327,0,80521
-92.50829162,30.23272894,0,70531
-96.83987619,32.75371934,1,75208
-92.69756938,30.46656735,0,70532
-96.82588119,32.84884005,0,75209
-92.03970671,29.89719845,0,70533
-92.44207939,30.19490985,0,70534
-96.74597717,32.77134393,0,75210
-105.0262331,40.65289806,1,80524
-92.42639712,30.4782098,4,70535
-92.56670751,30.25735287,0,70537
-96.90298189,32.73492031,0,75211
-105.0371044,40.52916066,0,80525
-96.87913126,32.78139725,0,75212
-91.58366508,29.76573449,1,70538
-92.04575921,30.42558451,0,70541
-105.1400362,40.52426862,1,80526
-96.74544838,32.82861611,0,75214
-92.588394,30.0052062,0,70542
-105.0001986,40.49612497,1,80528
-104.9292768,40.09779268,0,80530
-105.4686847,40.49321746,0,80532
-92.50081075,30.33472405,0,70543
-104.9353979,40.3319795,1,80534
-96.75800378,32.75071522,0,75215
-105.1835413,40.73339183,0,80535
-91.66228513,29.90438116,0,70544
-105.3766366,40.87006386,0,80536
-92.66775517,30.26520351,3,70546
-73.99538407,41.85938223,0,12487
-74.35548014,41.7506242,0,12489
-73.92598784,42.12466637,0,12490
-74.13694596,41.96747799,0,12491
-74.33578742,42.18492528,0,12492
-76.94340396,42.45026285,0,14878
-77.19008291,42.31619294,0,14879
-77.97067702,42.17742313,0,14880
-76.3567199,42.40053247,0,14881
-76.55494255,42.58012283,0,14882
-76.48109013,42.23922316,1,14883
-77.88849834,42.48017292,0,14884
-77.57032651,42.04649099,0,14885
-76.68976447,42.50468941,0,14886
-76.58135931,42.21529229,0,14889
-76.94575775,42.37720659,0,14891
-76.52704379,42.0483469,1,14892
-77.10772107,42.4677139,0,14893
-76.76901663,42.02237609,0,14894
-77.93708833,42.07697272,1,14895
-77.79237188,42.02911533,0,14897
-77.43904166,42.05706808,0,14898
-76.744231,42.08200419,5,14901
-76.87558073,42.12526635,0,14903
-76.7998593,42.06985182,0,14904
-76.84392804,42.08825495,1,14905
-84.32794793,39.27546509,0,45249
-84.59389098,39.26825975,0,45251
-84.6321986,39.27343271,0,45252
-84.32709896,39.05887042,1,45255
-84.02220955,39.71132924,0,45301
-84.20381146,40.40228162,0,45302
-84.65778479,40.21592529,0,45303
-84.53122808,39.98879022,0,45304
-84.07970276,39.63478115,0,45305
-84.18718023,40.45821164,0,45306
-83.72359169,39.58081395,0,45307
-84.45736011,40.12549862,0,45308
-84.42143732,39.84247363,0,45309
-84.64245741,40.35307466,0,45310
-84.66709945,39.62694124,0,45311
-84.08024528,40.06028593,0,45312
-83.77571131,39.74698533,1,45314
-84.33908186,39.85699452,0,45315
-83.82560008,39.79700145,0,45316
-84.01912334,40.17487997,0,45317
-84.35340033,40.12924761,0,45318
-83.94306021,39.91636444,0,45319
-84.68810599,39.74913972,2,45320
-84.67822613,39.87351835,0,45321
-84.32866451,39.89786635,0,45322
-83.92762324,39.84996793,0,45323
-83.9940434,39.82278702,0,45324
-84.4245544,39.69126518,0,45325
-77.83363317,40.39439202,0,17075
-77.31176191,40.61618575,0,17076
-76.53593672,40.40300923,0,17077
-76.58348307,40.2859563,0,17078
-76.80309975,40.6406777,0,17080
-77.28345348,40.20101976,0,17081
-77.42765304,40.49839265,0,17082
-76.43759482,40.27760198,0,17083
-77.62787947,40.68506979,0,17084
-77.12443142,40.6905883,0,17086
-76.26225004,40.40516851,0,17087
-76.29422406,40.30067781,0,17088
-77.18196726,40.32928164,0,17090
-76.931188,40.30776312,0,17093
-77.21767341,40.58322314,0,17094
-96.36584996,39.97642758,0,66541
-96.95892946,41.33480412,0,68001
-96.33703292,41.49688805,1,68002
-96.38541935,41.07766849,4,68003
-96.63226472,42.01244735,1,68004
-95.89231437,41.14227144,10,68005
-96.19137505,41.3697995,0,68007
-96.1636629,41.54777918,12,68008
-68.26820741,44.38711316,3,4609
-67.60520466,44.47697579,0,4611
-68.39128331,44.24233143,0,4612
-68.02700297,44.37190367,0,4613
-68.56736785,44.403704,1,4614
-68.55351102,44.26842964,0,4616
-68.75392307,44.35440056,0,4617
-67.22392335,45.13395293,2,4619
-67.98453598,44.75695457,0,4622
-71.02668768,42.021392,0,2379
-70.93991808,42.0799947,0,2382
-71.21671376,42.45634683,0,2420
-71.23997933,42.4385292,1,2421
-71.13406721,42.32594536,2,2445
-71.1216378,42.34352006,2,2446
-71.25716618,42.39817452,0,2451
-71.21963186,42.39360279,3,2452
-71.2403185,42.36908873,1,2453
-114.1816021,43.09486984,0,83349
-121.9518321,48.21054297,1,98223
-121.5129655,47.66384607,0,98224
-122.5046246,48.75326328,4,98225
-113.5802324,42.69505129,1,83350
-122.4448198,48.79740752,0,98226
-122.4123816,48.69519602,0,98229
-114.4116079,43.07068427,0,83352
-114.3321931,43.68558518,0,83353
-114.3222635,43.67018831,0,83354
-122.7113775,48.95434269,0,98230
-122.4167728,48.56543252,0,98232
-122.3507741,48.50399428,0,98233
-122.2332414,48.46447563,0,98235
-122.4070244,47.95236059,0,98236
-114.7274207,42.75423237,0,83355
-121.6852104,48.59322252,0,98237
-122.3446202,48.33538986,0,98238
-97.12269849,27.77134722,0,78373
-97.37813491,27.89767562,0,78374
-98.14463713,27.39446709,0,78375
-98.51403034,27.41844812,0,78376
-97.15627093,28.3510413,1,78377
-97.78507224,27.30335003,0,78379
-97.74622796,27.78905288,0,78380
-97.05320725,28.13520714,0,78382
-97.96379608,28.0916451,0,78383
-98.37029042,27.85310232,0,78384
-97.82543017,27.17657614,0,78385
-97.54470261,28.09167707,0,78387
-97.66072939,28.24899173,0,78389
-97.32698042,27.99988448,0,78390
-97.73276623,28.18201015,0,78391
-97.36806481,28.19993188,0,78393
-97.39935717,27.79781844,0,78401
-97.39662331,27.82252356,0,78402
-97.39913592,27.76802211,1,78404
-97.43877365,27.77424839,2,78405
-97.51879306,27.77123582,0,78406
-97.43899463,27.81085797,0,78407
-97.44685832,27.79499664,0,78408
-97.52286158,27.80943116,0,78409
-97.59655567,27.83850328,1,78410
-97.38569214,27.72953987,4,78411
-97.34297432,27.70382671,2,78412
-97.40538218,27.68352183,0,78413
-97.3689304,27.6603014,2,78414
-97.48180621,27.6565586,0,78415
-97.43650683,27.75202373,0,78416
-97.46680811,27.7396291,0,78417
-97.26048509,27.62163111,0,78418
-97.2694624,27.69515286,1,78419
-85.91631297,36.13570754,0,38567
-85.46818579,36.43137386,0,38568
-85.85539819,36.09836513,0,38569
-85.32082394,36.37413527,1,38570
-85.01384681,36.05273955,0,38571
-85.13077032,35.84872519,0,38572
-85.21849077,36.48912159,0,38573
-85.23314924,36.13735849,0,38574
-85.63685897,36.55964216,0,38575
-84.96499526,36.564885,0,38577
-85.19836884,35.98128651,1,38578
-85.55191953,35.83029618,0,38579
-85.29195182,36.27811706,0,38580
-85.61892525,35.7387904,0,38581
-85.75429447,36.09386878,0,38582
-85.43927345,35.94325449,1,38583
-85.42668799,35.69355893,0,38585
-85.61684526,35.86949262,0,38587
-85.72128043,36.45832915,0,38588
-85.07711158,36.28558779,0,38589
-90.12765685,35.43017316,0,72338
-92.05186433,40.62799463,0,52542
-91.93868736,40.63301302,0,52573
-91.72834968,40.62632472,2,52626
-90.64729235,38.6442686,0,63005
-90.39327895,38.42948885,0,63010
-90.55929023,38.60366957,0,63011
-90.44732251,38.33307443,0,63012
-91.15209056,38.41547652,0,63013
-91.3185289,38.64697528,0,63014
-90.75353081,38.40367744,0,63015
-90.63999804,38.35305049,0,63016
-90.53642074,38.65101081,2,63017
-96.97383354,35.87710663,0,74875
-97.0700115,35.00903686,0,74878
-96.11954024,35.37782616,0,74880
-97.08272986,35.71851157,0,74881
-96.22615223,35.22786145,0,74883
-96.51601399,35.19213462,0,74884
-94.4582296,35.348327,0,74901
-94.48041934,35.24457525,0,74902
-94.77975986,35.18554014,0,74930
-94.75747921,35.69480171,0,74931
-94.53068354,35.14640305,0,74932
-94.89685789,34.94844958,0,74935
-94.71701208,35.37798745,0,74936
-94.57622691,34.82533563,0,74937
-94.61530184,34.70454835,0,74939
-94.62579653,34.954199,0,74940
-94.87575762,35.28547891,0,74941
-94.97704888,34.89909263,0,74942
-95.07580978,35.081994,0,74943
-94.99731514,35.13028732,0,74944
-94.80935752,35.5972388,0,74945
-94.45253383,35.39158137,0,74946
-94.56103485,35.46556058,0,74948
-94.7683236,34.66106806,0,74949
-94.65580548,35.17040261,0,74951
-94.60702467,35.04466667,1,74953
-94.4970765,35.42668944,0,74954
-94.75661096,35.49392826,1,74955
-94.76287385,35.10959967,0,74956
-94.65689029,34.52611541,0,74957
-94.61838912,35.26245536,0,74959
-82.16649578,35.45944944,0,28746
-82.92328568,35.15716245,0,28747
-82.75773604,35.64958781,0,28748
-82.09873959,35.84063813,0,28749
-83.12068896,35.50501387,0,28751
-82.03696177,35.71188525,1,28752
-82.99230447,35.46316569,0,28786
-82.5232104,35.72594526,0,28787
-83.31741253,35.4066134,0,28789
-116.6191717,32.58886631,0,91980
-117.1987299,33.28569099,0,92003
-110.8052876,32.70637435,0,85623
-91.82956848,30.29483943,2,70517
-93.20413697,30.04234093,3,70607
-104.0748289,40.13617823,0,80654
-96.79092139,32.99727543,0,75252
-93.20157541,30.34596425,0,70611
-96.61285531,32.67499305,0,75253
-93.12272368,30.25363108,0,70615
-96.8013804,32.94561721,0,75254
-96.80222894,32.78119693,0,75270
-93.00635141,30.02718479,0,70630
-103.8264741,40.16991272,1,80701
-103.8296535,40.27049919,0,80705
-96.84111176,33.00030394,0,75287
-96.84064998,32.81416397,0,75390
-93.55140942,29.86571592,1,70631
-103.2127239,40.08202314,0,80720
-102.1538976,40.68961731,0,80721
-122.5396523,47.64454742,0,98110
-122.2888761,47.63397731,1,98112
-113.8213076,42.4367834,1,83318
-113.8836419,43.4523178,0,83320
-122.2810945,47.68496485,2,98115
-114.9133743,42.46495299,0,83321
-114.9749451,43.355819,0,83322
-122.3982747,47.57450055,0,98116
-113.3907791,42.4941724,0,83323
-114.2658729,42.87835296,0,83324
-122.3853053,47.68827636,0,98117
-114.2421121,42.58785413,0,83325
-122.2689762,47.54068603,1,98118
-114.8040048,43.48907808,0,83327
-76.29256922,36.86967873,0,23517
-81.78562892,26.29554167,1,34110
-89.38628616,44.8089303,0,54440
-90.10481036,44.64255278,0,54441
-89.65457325,45.36565533,0,54442
-81.74162324,26.11799339,0,34112
-89.75352952,44.61208927,0,54443
-76.21596402,36.91628828,0,23518
-90.47183765,44.75323704,0,54446
-90.73990618,45.08444944,0,54447
-81.72798766,26.04787414,1,34113
-76.27198207,36.83255005,0,23523
-76.28862464,36.92404815,0,23551
-89.83356197,44.93362201,0,54448
-81.55111747,25.96374427,1,34114
-76.4782299,37.03697879,1,23601
-81.71053196,26.18803629,0,34116
-90.1992812,44.63688988,4,54449
-81.59443338,26.1803029,0,34117
-89.04096971,45.00429225,0,54450
-116.5404816,34.34018753,0,92285
-110.6531896,35.15124319,1,86047
-112.118975,36.34730211,0,86052
-117.5408203,34.64460535,0,92301
-115.6445943,34.54146705,0,92304
-111.0737282,36.7239461,0,86053
-116.8286084,34.16316198,0,92305
-110.6100112,36.7235992,0,86054
-112.4264432,34.59169506,1,86301
-117.1387251,34.58836692,1,92307
-112.4479699,34.4825568,0,86303
-117.159962,34.42498482,0,92308
-116.1302615,35.21639675,0,92309
-116.6903235,35.26146012,1,92310
-112.9584215,34.8185044,0,86305
-112.4524197,34.55360182,1,86313
-112.3062239,34.62598986,3,86314
-116.9811505,34.97824669,1,92311
-112.2701585,34.70344105,0,86315
-117.3129288,34.03101106,0,92313
-116.8130505,34.26096474,0,92314
-112.6360668,35.35373154,0,86320
-113.1031221,34.49282915,1,86321
-116.9053452,34.23501671,1,92315
-117.390688,34.05909471,0,92316
-111.7959322,34.49819277,0,86322
-117.0521028,33.99046819,0,92320
-117.1533409,34.25448895,1,92321
-117.3264534,34.25436083,0,92322
-112.4078848,34.7747212,0,86323
-77.26004184,38.86000221,0,22031
-87.03123534,36.12774186,0,37143
-112.7467996,44.70973619,0,59724
-77.28993279,38.82044578,0,22032
-86.66031086,35.30523802,0,37144
-85.91222329,36.37943288,0,37145
-77.38448069,38.87523076,4,22033
-77.35829387,38.85521124,0,22035
-82.41101005,39.52200106,1,43138
-85.50749314,44.249736,7,49601
-84.97448955,44.973683,0,49611
-87.03330953,36.40165127,0,37146
-85.24242624,44.87132943,0,49612
-77.3175111,38.75265416,0,22039
-86.20991263,44.49980399,0,49613
-77.14196443,38.84805558,0,22041
-86.1164447,44.43874998,1,49614
-83.42992956,39.88299273,1,43140
-83.58725852,39.59371493,0,43142
-77.19552734,38.86443504,3,22042
-86.50178915,36.57394036,1,37148
-86.19268379,35.80401342,0,37149
-85.20641361,44.97084386,3,49615
-77.19735984,38.90030761,1,22043
-83.29396252,39.71674316,0,43143
-82.19211367,39.52847237,0,43144
-77.15563974,38.85970141,0,22044
-86.08099821,44.57438158,1,49616
-82.04026992,41.26675039,0,44044
-81.28364015,41.74628484,0,44045
-75.87620804,37.57011538,0,23306
-81.06937599,41.54270674,0,44046
-75.87307268,37.43365747,0,23307
-75.65659761,37.83849829,0,23308
-80.73889731,41.71894419,0,44047
-80.64557121,41.84623088,0,44048
-82.30533687,41.26630112,0,44049
-72.37603554,41.73312005,0,6232
-71.95268053,41.78939553,1,6234
-72.12754965,41.79292929,0,6235
-72.30726627,41.69421014,0,6237
-72.33955908,41.78308964,0,6238
-71.85658003,41.79151186,0,6239
-71.84841664,41.85632423,0,6241
-72.09520216,41.89311727,0,6242
-71.80264602,41.84523222,0,6243
-72.06622644,41.76708257,0,6247
-72.40575271,41.68491481,0,6248
-72.2401751,41.63128156,0,6249
-72.19735768,41.77329928,0,6250
-72.14320932,41.6152812,0,6254
-112.3266425,33.59193093,0,85335
-114.789514,32.54530325,0,85336
-118.5575814,34.28046623,0,91326
-118.5260826,34.24761297,0,91330
-118.4207836,34.25561677,0,91331
-112.7033203,32.95961301,0,85337
-118.5406805,34.20105285,0,91335
-118.4350787,34.28668762,1,91340
-112.4079301,33.37348039,0,85338
-118.3851016,34.31515139,5,91342
-112.1608498,33.23771319,0,85339
-118.480681,34.2382832,1,91343
-96.78365948,32.71162063,1,75216
-105.1829655,40.37543085,3,80537
-92.40716561,29.8015957,1,70548
-92.80295767,30.07157234,0,70549
-92.18765672,30.5185945,0,70550
-91.6905558,30.06677067,0,70552
-96.68118233,32.71215253,0,75217
-92.47934712,30.62251455,2,70554
-105.1739921,40.47884406,2,80538
-96.70234953,32.841494,2,75218
-92.14557567,30.08122414,0,70555
-92.55972809,30.19385522,0,70556
-92.0757592,30.10052501,0,70558
-105.3833523,40.24188904,0,80540
-96.81289809,32.81181309,2,75219
-92.50457358,30.12479573,0,70559
-104.9993983,40.2347394,0,80542
-104.8514298,40.34566521,0,80543
-105.1710932,40.1034116,0,80544
-96.87617941,32.86667616,0,75220
-105.6892915,40.8659443,0,80545
-104.849696,40.52524191,0,80546
-96.74400245,32.79224415,0,75223
-104.9635891,40.52494838,0,80547
-96.83991768,32.71103098,0,75224
-105.0455253,40.85318683,0,80549
-91.87021456,29.92012269,2,70560
-76.02098575,40.58457406,0,19549
-76.25071901,40.4557377,0,19550
-76.14050854,40.35956889,0,19551
-76.10373458,40.51287675,0,19554
-75.95134125,40.49394283,0,19555
-76.18253358,40.49445229,0,19559
-75.89430383,40.40340657,1,19560
-75.7023188,40.50499556,0,19562
-75.87445138,40.52150761,0,19564
-76.08640219,40.34286281,1,19565
-76.21160574,40.39340196,0,19567
-84.09288249,40.14270529,0,45326
-84.39986939,39.63252818,0,45327
-84.4966767,40.11610958,0,45328
-84.52815387,39.64832684,0,45330
-84.64626096,40.09787025,1,45331
-84.78664617,39.99699448,0,45332
-84.33280682,40.24760025,0,45333
-84.04430235,40.44538101,0,45334
-83.73381724,39.63030421,0,45335
-84.26137518,40.44015769,0,45336
-84.42057365,39.97993334,0,45337
-84.5435858,39.84997464,0,45338
-84.34244233,40.00916337,0,45339
-84.04741989,40.37190062,0,45340
-84.02332805,39.87670661,0,45341
-84.27636606,39.62983121,2,45342
-84.0095983,39.95642604,0,45344
-84.40747787,39.73780739,0,45345
-84.71131588,39.98076391,0,45346
-84.76265412,39.8823295,0,45347
-84.6519611,40.32805827,0,45348
-83.94159321,39.9884788,0,45349
-84.57374028,40.32433922,0,45350
-76.67742726,40.58009846,0,17097
-76.63232719,40.58895738,0,17098
-77.57573204,40.6451572,0,17099
-76.88764149,40.25914928,1,17101
-76.89672712,40.27150778,0,17102
-76.86633308,40.27596449,0,17103
-76.86251948,40.25494443,0,17104
-76.82431319,40.28995216,1,17109
-76.88558387,40.31559479,3,17110
-76.78488893,40.2689503,0,17111
-76.77647498,40.3731078,0,17112
-76.82749518,40.22552395,0,17113
-76.88280463,40.26518557,0,17120
-77.65616445,39.96106458,1,17201
-77.67748476,39.92141235,0,17202
-77.65881268,40.19814243,0,17210
-78.40703674,39.7526673,0,17211
-78.06452545,39.81270663,0,17212
-77.77059834,40.25360421,0,17213
-77.47132037,39.74811347,0,17214
-77.89397631,40.07781271,0,17215
-77.72156398,40.23862644,0,17217
-77.68616859,40.23101849,0,17219
-77.74127381,40.18480826,0,17220
-77.81671372,40.06661638,0,17221
-77.49222922,39.89525016,1,17222
-77.95321241,40.07798937,0,17223
-77.8974617,39.96796779,0,17224
-77.75929922,39.786429,0,17225
-78.09335262,39.98711045,0,17228
-78.01132815,40.07830816,0,17229
-67.72820624,44.7280256,0,4623
-67.98025173,44.42109915,0,4624
-68.26242158,44.25984748,0,4625
-67.23148509,44.67052146,0,4626
-68.62388641,44.21611673,0,4627
-67.26989988,44.8715021,0,4628
-68.5174821,44.42814909,0,4629
-67.45826408,44.83724214,0,4630
-67.0109901,44.91420043,0,4631
-68.22033865,44.6489348,0,4634
-68.34413276,44.15184458,0,4635
-67.80759963,45.19615359,0,4637
-68.29286731,44.52860531,0,4640
-68.80415724,44.3340127,0,4642
-67.80619686,44.54906106,0,4643
-68.25207618,44.41383532,0,4644
-68.61804416,44.063767,0,4645
-122.6656847,48.19013797,1,98239
-122.6213895,48.94730099,0,98240
-121.3277701,48.22366964,0,98241
-123.0092213,48.61506221,0,98243
-121.9544386,48.80010426,0,98244
-111.8918911,43.55175818,0,83401
-122.9062605,48.66451665,0,98245
-122.3225009,48.90797954,0,98247
-122.6205642,48.8654325,0,98248
-122.5424212,48.01278177,0,98249
-123.0833664,48.56183622,0,98250
-112.1545231,43.53152384,2,83402
-121.5453175,47.90265745,0,98251
-121.68954,48.07307504,0,98252
-122.5752016,48.08832205,0,98253
-121.989409,48.52215218,0,98255
-121.4304324,47.83002249,0,98256
-122.5105254,48.41582567,0,98257
-98.23916858,26.21580575,1,78501
-98.24768757,26.16531456,7,78503
-98.23657092,26.27196773,1,78504
-98.11937426,26.14576788,0,78516
-97.5501468,25.9639148,1,78520
-97.31974058,25.95142758,0,78521
-97.43941013,25.99102714,4,78526
-97.74272696,26.25429684,0,78535
-98.45112447,26.64928551,0,78536
-98.05670632,26.16187156,0,78537
-97.97820201,26.37274335,0,78538
-98.18322866,26.27918588,9,78539
-98.28425646,26.44808762,0,78541
-98.08432789,26.45196868,0,78542
-97.99997416,26.29737506,0,78543
-99.1181115,26.590394,0,78545
-98.65454166,26.27078075,0,78548
-98.03371665,26.46089331,0,78549
-97.66667636,26.25666132,3,78550
-97.75025116,26.19513634,2,78552
-98.24339853,26.10690083,0,78557
-98.03526374,26.29963225,0,78558
-97.83135126,26.14823773,0,78559
-98.49435928,26.24618686,0,78560
-80.81111778,37.56079197,0,24935
-80.37819989,37.91587372,0,24938
-80.35448209,37.59449784,0,24941
-79.78368624,38.38966296,0,24944
-80.68476096,37.54269274,0,24945
-80.26631654,38.18501024,1,24946
-80.63647437,37.48120385,0,24951
-80.04307113,38.22326335,0,24954
-80.41917498,37.87650998,0,24957
-80.72019857,37.66205081,0,24962
-80.76934981,37.4360234,0,24963
-80.37499148,38.06976211,0,24966
-78.70091234,43.16017821,3,14094
-78.38061491,43.33437181,0,14098
-78.54355407,42.38955389,0,14101
-78.55689683,42.83931226,0,14102
-78.37665259,43.21224689,1,14103
-78.48395083,43.19784102,0,14105
-78.72694131,43.26334174,1,14108
-79.03413422,43.13795229,0,14109
